UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
500,1527,0.1031,-0.1095,0.4436,0.9238
501,1529,0.0389,-0.0042,0.1065,1.0204
502,1531,0.1243,0.0348,0.1990,1.0061
503,1535,0.4519,0.1340,0.6540,0.9116
504,1539,0.2063,-0.0323,0.4939,0.8367
505,1541,0.0029,-0.1125,0.2502,0.9672
506,1543,0.1781,0.0480,0.2808,1.0277
507,1545,0.0699,-0.0120,0.1858,1.0947
508,1547,0.0053,-0.0365,0.1045,1.0461
509,1550,0.0556,0.0027,0.1276,1.0882
510,1552,0.0535,-0.0197,0.1677,1.0678
511,1554,0.1917,0.0202,0.3626,0.9793
512,1557,0.2435,0.0233,0.4587,0.9120
513,1559,-0.0005,-0.0022,0.0253,1.0925
514,1562,0.1685,0.0326,0.2935,1.0849
515,1565,0.2684,-0.0016,0.5588,0.9441
516,1567,-0.0402,-0.0650,0.0708,1.0615
517,1569,-0.0019,0.0007,0.0170,1.1049
518,1571,0.0052,-0.0099,0.0516,1.0745
519,1576,0.3185,0.0981,0.4618,1.0549
520,1579,0.0689,0.0180,0.1228,1.0406
521,1582,0.3125,0.0352,0.5757,1.0512
522,1584,0.0573,-0.0894,0.3150,1.0771
523,1586,0.0781,0.0164,0.1442,1.0384
524,1588,-0.0050,-0.0175,0.0468,1.0950
525,1590,0.0676,0.0258,0.1033,0.9819
526,1593,0.1877,0.0436,0.3079,0.9862
527,1596,-0.0040,-0.0364,0.0862,1.0633
528,1598,0.0394,-0.0429,0.1859,1.0724
529,1600,0.1581,0.0086,0.3168,0.8878
530,1603,0.0458,-0.0037,0.1202,1.0570
531,1605,-0.0093,-0.0037,0.0098,1.0530
532,1609,0.2683,0.0278,0.5016,1.0328
533,1611,0.0034,-0.0230,0.0741,1.0732
534,1614,0.2938,0.0249,0.5559,0.9000
535,1616,0.0478,-0.0482,0.2134,1.0809
536,1619,0.3769,0.0978,0.5781,1.0043
537,1621,0.0231,-0.0521,0.1705,1.0097
538,1623,0.0076,-0.0016,0.0399,1.0790
539,1627,0.2738,0.0908,0.3865,1.0179
540,1629,-0.0147,-0.0224,0.0372,1.0871
541,1631,0.0160,0.0035,0.0458,1.0349
542,1633,0.1134,0.0049,0.2375,1.0196
543,1635,0.0067,0.0025,0.0284,0.9942
544,1638,0.1117,-0.0106,0.2649,1.0206
545,1640,0.0329,-0.0005,0.0875,1.0289
546,1642,0.0586,-0.0053,0.1468,0.9542
547,1644,0.0855,0.0125,0.1652,0.9588
548,1646,0.0764,0.0271,0.1177,0.9563
549,1648,0.0118,-0.0240,0.0924,1.0364
550,1650,-0.0030,-0.0037,0.0220,1.0346
551,1653,0.1324,0.0138,0.2578,1.0302
552,1655,0.0066,-0.0120,0.0583,1.0579
553,1658,0.1168,-0.0155,0.2853,1.0399
554,1660,0.2327,0.0583,0.3696,1.0338
555,1663,0.0250,-0.0004,0.0714,1.0323
556,1666,0.0269,-0.0002,0.0742,1.0006
557,1668,0.0375,0.0214,0.0535,1.0695
558,1670,0.1235,0.0092,0.2498,1.0530
559,1672,-0.0042,-0.0062,0.0252,1.0587
560,1674,0.0008,-0.0031,0.0282,1.0235
561,1677,0.1923,0.0351,0.3326,0.9093
562,1679,0.0315,0.0110,0.0604,0.9770
563,1681,-0.0114,-0.0042,0.0062,1.0248
564,1683,0.0864,0.0201,0.1498,0.8565
565,1686,0.1506,0.0149,0.2901,0.9400
566,1689,0.1173,-0.0178,0.2879,0.8845
567,1692,0.0818,-0.0686,0.3181,0.8663
568,1694,0.1473,0.0037,0.3078,1.0301
569,1696,0.1139,0.0250,0.1980,1.0152
570,1698,-0.0062,-0.0084,0.0253,1.0473
571,1704,0.5996,0.1531,0.9130,1.0041
572,1707,0.2260,-0.0163,0.5041,0.9710
573,1710,0.1463,-0.0006,0.3148,1.0553
574,1712,0.0687,-0.0380,0.2347,1.0638
575,1715,0.2495,0.0364,0.4458,0.9789
576,1717,0.0494,-0.0027,0.1253,1.0496
577,1720,0.0367,0.0025,0.0870,0.9369
578,1722,-0.0132,-0.0131,0.0211,1.0668
579,1724,0.0469,0.0248,0.0654,1.0630
580,1726,0.0411,0.0168,0.0683,0.9903
581,1729,0.1045,0.0087,0.2131,1.0701
582,1731,0.1082,-0.1253,0.4878,1.0423
583,1733,0.3221,0.0971,0.4702,1.0111
584,1735,-0.0359,-0.0364,0.0226,1.0762
585,1738,0.0878,0.0181,0.1607,1.0670
586,1740,0.0136,-0.0067,0.0617,1.0589
587,1742,-0.0120,-0.0097,0.0170,1.0784
588,1745,0.1794,0.0472,0.2855,1.0600
589,1747,-0.0151,-0.0228,0.0371,1.0879
590,1751,0.2268,0.0280,0.4189,1.0685
591,1753,0.0055,-0.0425,0.1165,1.0251
592,1755,0.0228,0.0056,0.0525,0.9012
593,1757,0.0044,0.0096,0.0119,1.1110
594,1759,-0.0033,-0.0068,0.0290,1.0970
595,1761,-0.0108,-0.0058,0.0119,1.0947
596,1765,0.1630,0.0278,0.2922,1.0966
597,1767,0.1172,-0.0077,0.2695,0.9866
598,1771,0.0950,-0.0134,0.2373,1.0255
599,1773,0.0054,-0.0003,0.0334,1.0961
600,1775,-0.0005,0.0028,0.0156,1.1084
601,1777,-0.0084,-0.0154,0.0353,1.0634
602,1779,0.0031,0.0043,0.0160,0.9209
603,1781,0.0194,-0.0006,0.0610,1.0468
604,1783,0.1193,0.0045,0.2511,1.0740
605,1786,0.2641,0.1088,0.3299,0.9673
606,1788,-0.0357,-0.0866,0.1233,1.0788
607,1790,0.0088,0.0101,0.0189,1.0691
608,1793,0.2370,0.0140,0.4671,1.0592
609,1795,0.0771,0.0476,0.0792,1.0116
610,1797,-0.0012,-0.0091,0.0351,0.9641
611,1799,0.0170,0.0046,0.0466,1.0847
612,1802,0.3270,0.0801,0.5101,0.8096
613,1805,0.0582,-0.0378,0.2132,1.0585
614,1811,0.0484,-0.0234,0.1642,1.0290
615,1814,0.1803,-0.0009,0.3831,1.0358
616,1817,0.1733,-0.0283,0.4241,1.0495
617,1819,0.0099,-0.0349,0.1110,1.0758
618,1821,0.0439,0.0145,0.0776,0.9379
619,1824,0.1304,-0.0163,0.3139,1.0272
620,1826,0.1430,-0.0111,0.3301,1.1001
621,1828,0.0162,0.0012,0.0525,1.1308
622,1831,0.0907,0.0237,0.1546,1.0261
623,1833,-0.0012,-0.0257,0.0712,1.1114
