Episode,Reward,Length,SmoothedLengthEMA
213,-57.1883,90,111.3514
214,-39.3837,168,114.1839
215,-168.6833,121,114.5247
216,-40.9401,73,112.4484
217,-101.6461,148,114.2260
218,-87.3973,85,112.7647
219,-66.7001,133,113.7765
220,-76.2206,107,113.4377
221,-67.5297,110,113.2658
222,-113.3541,97,112.4525
223,-34.5638,77,110.6799
224,-101.4188,97,109.9959
225,-142.2619,124,110.6961
226,-121.5193,63,108.3113
227,-87.9004,171,111.4457
228,-79.6113,86,110.1734
229,-71.0911,72,108.2648
230,-79.7284,151,110.4015
231,-99.6186,156,112.6814
232,-39.3887,122,113.1474
233,-75.2851,155,115.2400
234,-79.4311,118,115.3780
235,-70.3786,147,116.9591
236,-97.0688,116,116.9111
237,-3.3104,144,118.2656
238,-79.3955,115,118.1023
239,-128.4151,124,118.3972
240,-49.6972,124,118.6773
241,-29.4292,83,116.8935
242,-146.0593,143,118.1988
243,-32.1648,178,121.1889
244,-54.9930,88,119.5294
245,-180.0713,129,120.0029
246,-18.8204,159,121.9528
247,-40.2448,149,123.3052
248,-125.1856,129,123.5899
249,-70.9935,93,122.0604
250,-78.4757,166,124.2574
251,-57.0376,109,123.4945
252,-120.0299,93,121.9698
253,-56.7084,187,125.2213
254,-506.8386,112,124.5602
255,-43.6185,95,123.0822
256,-209.4406,145,124.1781
257,-82.9941,97,122.8192
258,-16.8181,138,123.5782
259,-154.7450,120,123.3993
260,-25.0378,80,121.2294
261,-51.2117,124,121.3679
262,-50.7584,79,119.2495
263,-9.9665,80,117.2870
264,-90.4367,79,115.3727
265,-70.8881,84,113.8040
266,-89.8658,82,112.2138
267,-51.4492,127,112.9531
268,-112.9294,125,113.5555
269,4.8010,101,112.9277
270,-61.2538,91,111.8313
271,-55.2021,157,114.0898
272,-3.4940,149,115.8353
273,-60.3588,127,116.3935
274,-48.5667,139,117.5238
275,-60.2276,110,117.1476
276,-81.4318,138,118.1903
277,-58.7991,80,116.2807
278,-51.5668,88,114.8667
279,-89.3616,109,114.5734
280,-45.4983,115,114.5947
281,-75.5622,104,114.0650
282,-105.0771,128,114.7617
283,-13.4680,116,114.8236
284,-142.1904,144,116.2825
285,-62.9448,158,118.3683
286,-68.6942,103,117.5999
287,-52.7357,151,119.2699
288,-62.1530,131,119.8564
289,-71.2055,87,118.2136
290,-51.6963,120,118.3029
291,-74.0795,140,119.3878
292,-35.2088,180,122.4184
293,1.5014,132,122.8975
294,-54.1683,150,124.2526
295,-77.7800,118,123.9400
296,-191.6356,114,123.4430
297,-7.4209,164,125.4708
298,-54.2336,105,124.4473
299,26.9604,154,125.9249
300,-119.1448,148,127.0287
301,-92.4617,98,125.5772
302,-54.8303,116,125.0984
303,-62.4598,102,123.9435
304,-65.1941,79,121.6963
305,-1.5180,137,122.4615
306,11.3236,152,123.9384
307,-31.6170,1000,167.7415
308,-83.4049,94,164.0544
309,-145.6438,130,162.3517
310,-7.8455,161,162.2841
311,4.8740,90,158.6699
312,-31.9976,151,158.2864
313,-0.8820,122,156.4721
314,-37.2924,118,154.5485
315,-129.6747,150,154.3210
316,-52.3807,113,152.2550
317,-31.2314,91,149.1922
318,-49.9915,113,147.3826
319,-83.7960,119,145.9635
320,-5.8184,86,142.9653
321,-83.6670,107,141.1671
322,-77.5829,135,140.8587
323,-36.2238,114,139.5158
324,12.5516,133,139.1900
325,-26.0246,122,138.3305
326,-138.8696,120,137.4140
327,-42.1451,93,135.1933
328,-31.6612,91,132.9836
329,-15.5574,178,135.2344
330,-37.7847,136,135.2727
331,3.0641,99,133.4591
332,-1.4694,123,132.9361
333,-47.4471,144,133.4893
334,-67.3257,146,134.1148
335,-83.6604,171,135.9591
336,-23.0479,104,134.3611
337,-15.2120,130,134.1431
338,-107.4469,165,135.6859
339,-134.2408,127,135.2516
340,-30.6697,132,135.0891
341,-21.1570,128,134.7346
342,39.5078,1000,177.9979
343,-51.1997,124,175.2980
344,-3.3091,146,173.8331
345,-68.8400,136,171.9414
346,4.9683,82,167.4444
347,-11.1705,108,164.4721
348,-122.3595,110,161.7485
349,-8.1750,143,160.8111
350,-3.5296,118,158.6705
351,-62.5649,124,156.9370
352,-3.7989,99,154.0402
353,3.5814,139,153.2882
354,-39.3621,122,151.7238
355,-37.1291,150,151.6376
356,-35.4534,102,149.1557
357,-20.5336,172,150.2979
358,-56.0573,73,146.4330
359,-223.2613,162,147.2114
360,-62.6830,127,146.2008
361,-39.4569,135,145.6407
362,-8.6179,121,144.4087
363,-32.1648,123,143.3383
364,-17.0342,126,142.4714
365,-6.6739,143,142.4978
366,-54.0013,82,139.4729
367,-146.6245,196,142.2993
368,-29.1829,79,139.1343
369,-65.3368,115,137.9276
370,-4.3886,128,137.4312
371,-98.9772,148,137.9596
372,7.6434,115,136.8117
373,1.4768,76,133.7711
374,0.4442,103,132.2325
375,-42.3021,133,132.2709
376,-29.8489,113,131.3074
377,1.1167,106,130.0420
378,-64.1694,103,128.6899
379,-4.7122,106,127.5554
380,-28.2156,112,126.7776
381,-25.2262,87,124.7887
382,-73.0700,149,125.9993
383,-16.3434,102,124.7993
384,1.2146,118,124.4594
385,-17.9941,92,122.8364
386,-44.3559,100,121.6946
387,-59.5785,93,120.2599
388,-173.4746,130,120.7469
389,26.8508,175,123.4595
390,-42.8589,95,122.0365
391,-6.1557,116,121.7347
392,29.1127,132,122.2480
393,-17.2186,93,120.7856
394,-36.2245,121,120.7963
