UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
587,2703,0.1122,-0.0210,0.3920,1.2575
588,2706,0.0105,-0.0047,0.1583,1.2777
589,2708,0.0276,-0.0259,0.2358,1.2863
590,2711,0.2665,0.1422,0.3745,1.2589
591,2716,0.3126,0.0332,0.6790,1.2032
592,2719,0.0204,-0.1430,0.4546,1.2770
593,2728,0.8112,0.3814,0.9724,1.1277
594,2732,0.1200,-0.0294,0.4246,1.2580
595,2734,-0.1116,-0.1592,0.2247,1.2951
596,2736,-0.0287,-0.0646,0.2009,1.2902
597,2742,0.4031,0.2212,0.4844,1.2069
598,2748,0.3428,0.0994,0.6110,1.2427
599,2750,0.0009,-0.1130,0.3578,1.2996
600,2754,0.1599,-0.0215,0.4861,1.2326
601,2757,0.0540,-0.0121,0.2607,1.2855
602,2761,0.1357,0.0036,0.3918,1.2763
603,2764,0.2059,0.0962,0.3473,1.2794
604,2766,-0.0566,-0.0565,0.1305,1.3072
605,2768,-0.0917,-0.1219,0.1896,1.2921
606,2770,0.0393,-0.0901,0.3889,1.3009
607,2772,0.1188,0.1132,0.1394,1.2828
608,2774,0.0286,-0.0052,0.1953,1.2766
609,2778,0.6441,0.2201,0.9672,1.1911
610,2780,-0.0610,-0.0368,0.0772,1.2579
611,2784,0.2331,0.0526,0.4825,1.2158
612,2786,0.2122,0.0211,0.5035,1.2130
613,2789,0.1249,0.0650,0.2444,1.2465
614,2791,-0.0935,-0.2063,0.3528,1.2725
615,2794,0.1616,0.0607,0.3265,1.2462
616,2796,-0.0476,-0.1163,0.2659,1.2841
617,2799,0.0357,0.0542,0.0901,1.2709
618,2802,0.0517,0.0407,0.1511,1.2898
619,2807,0.0709,0.0713,0.1208,1.2162
620,2818,0.7782,0.2986,1.0697,1.1059
621,2822,0.2250,0.0501,0.4725,1.2288
622,2824,-0.0264,-0.1404,0.3586,1.3061
623,2829,0.1826,-0.0375,0.5628,1.2259
624,2834,0.2801,0.0378,0.6076,1.2290
625,2836,0.1441,0.0212,0.3730,1.2726
626,2843,0.2104,0.1025,0.3348,1.1904
627,2846,0.0609,-0.1515,0.5543,1.2936
628,2849,0.2217,0.0621,0.4474,1.2822
629,2857,0.3393,0.1631,0.4733,1.2104
630,2860,0.1381,-0.1152,0.6352,1.2876
631,2865,0.1165,-0.0150,0.3853,1.2220
632,2868,0.0930,-0.0629,0.4426,1.3084
633,2870,0.0496,0.0369,0.1563,1.3077
634,2872,-0.0705,-0.1414,0.2719,1.3009
635,2874,0.2038,0.0649,0.4071,1.2936
636,2876,0.0084,-0.0548,0.2563,1.2987
637,2878,0.0249,0.0140,0.1500,1.2823
638,2880,0.0295,-0.0006,0.1892,1.2905
639,2882,0.0235,0.0291,0.1160,1.2706
640,2884,0.0978,0.0176,0.2885,1.2811
641,2886,0.0552,-0.0381,0.3125,1.2593
642,2888,0.4946,0.2017,0.7099,1.2424
643,2890,-0.0834,-0.0997,0.1610,1.2835
644,2892,0.0700,0.0250,0.2153,1.2519
645,2894,-0.0758,-0.1225,0.2204,1.2714
646,2896,0.4052,0.1555,0.6258,1.2640
647,2899,0.3330,0.0273,0.7365,1.2508
648,2901,0.0904,0.0222,0.2624,1.2611
649,2903,-0.0998,-0.1210,0.1703,1.2793
650,2908,0.3423,0.1210,0.5647,1.2213
651,2910,0.1391,0.0056,0.3942,1.2732
652,2912,-0.1201,-0.1411,0.1713,1.2910
653,2914,-0.0397,-0.0423,0.1359,1.3053
654,2916,0.0549,0.0657,0.1093,1.3093
655,2919,0.1101,0.0720,0.2048,1.2862
656,2922,0.0949,-0.1937,0.7044,1.2718
657,2924,0.0948,0.0327,0.2509,1.2666
658,2930,0.5664,0.2603,0.7296,1.1735
659,2936,0.1292,-0.0113,0.4023,1.2121
660,2942,0.1813,0.0548,0.3709,1.1784
661,2944,0.1288,-0.2048,0.7951,1.2776
662,2949,0.1621,0.0718,0.3026,1.2196
663,2951,0.0843,-0.1539,0.6016,1.2531
