UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
124,2724,0.4112,-0.0300,0.9101,1.3857
125,2746,0.4544,-0.0037,0.9439,1.3858
126,2767,0.4519,-0.0030,0.9375,1.3858
127,2789,0.4431,-0.0038,0.9217,1.3858
128,2811,0.4070,-0.0235,0.8889,1.3857
129,2833,0.4439,-0.0067,0.9290,1.3857
130,2854,0.4152,-0.0283,0.9147,1.3857
131,2875,0.4165,-0.0158,0.8923,1.3856
132,2897,0.4185,-0.0229,0.9105,1.3856
133,2918,0.4357,-0.0044,0.9080,1.3858
134,2940,0.4376,-0.0125,0.9279,1.3857
135,2962,0.4311,-0.0161,0.9221,1.3858
136,2984,0.4452,-0.0137,0.9455,1.3858
137,3007,0.4504,0.0000,0.9285,1.3857
138,3028,0.4278,-0.0093,0.9018,1.3858
139,3050,0.4096,-0.0213,0.8894,1.3858
140,3073,0.4371,-0.0162,0.9343,1.3858
141,3095,0.4226,-0.0246,0.9221,1.3858
142,3119,0.4276,-0.0130,0.9090,1.3858
143,3141,0.4318,-0.0063,0.9040,1.3857
144,3162,0.4468,-0.0165,0.9542,1.3857
145,3186,0.4243,-0.0177,0.9118,1.3857
146,3208,0.4335,0.0002,0.8942,1.3858
147,3230,0.4115,-0.0233,0.8974,1.3857
148,3251,0.4033,-0.0264,0.8871,1.3856
149,3273,0.4570,0.0042,0.9333,1.3858
150,3294,0.4215,-0.0180,0.9067,1.3858
151,3315,0.4281,-0.0142,0.9123,1.3858
152,3336,0.4176,-0.0151,0.8931,1.3857
153,3357,0.4156,-0.0064,0.8717,1.3857
154,3378,0.4314,-0.0020,0.8946,1.3858
155,3399,0.4442,-0.0014,0.9188,1.3857
156,3422,0.4176,-0.0179,0.8987,1.3857
157,3444,0.4545,0.0107,0.9154,1.3858
158,3465,0.4467,-0.0032,0.9274,1.3859
159,3486,0.4567,0.0089,0.9233,1.3858
160,3507,0.4152,-0.0138,0.8858,1.3858
161,3529,0.4391,0.0018,0.9023,1.3858
162,3551,0.4211,-0.0145,0.8991,1.3858
163,3572,0.4166,-0.0150,0.8909,1.3857
164,3594,0.4324,-0.0070,0.9066,1.3858
165,3615,0.4714,0.0226,0.9254,1.3859
166,3634,0.4625,0.0001,0.9525,1.3858
167,3656,0.4329,-0.0183,0.9301,1.3858
168,3677,0.4213,-0.0166,0.9034,1.3858
169,3700,0.4431,-0.0071,0.9280,1.3858
170,3724,0.4535,0.0040,0.9267,1.3858
171,3750,0.4382,-0.0004,0.9049,1.3858
172,3773,0.4438,-0.0183,0.9520,1.3858
173,3795,0.4521,0.0034,0.9251,1.3858
174,3817,0.4149,-0.0241,0.9056,1.3857
175,3839,0.4040,-0.0254,0.8866,1.3858
176,3860,0.4545,0.0026,0.9316,1.3859
177,3883,0.4498,-0.0145,0.9564,1.3858
178,3905,0.4194,-0.0177,0.9021,1.3857
179,3925,0.4616,-0.0056,0.9621,1.3857
180,3948,0.4270,-0.0182,0.9182,1.3857
181,3971,0.3918,-0.0325,0.8763,1.3857
182,3993,0.4222,-0.0277,0.9276,1.3857
