Episode,Reward,Length,SmoothedLengthEMA
213,-97.8291,74,88.2411
214,-106.5577,118,89.7290
215,-294.0473,99,90.1926
216,15.0661,65,88.9330
217,-298.8454,114,90.1863
218,-94.9438,70,89.1770
219,-285.8621,125,90.9681
220,-32.0960,99,91.3697
221,-110.7327,123,92.9512
222,-193.7731,79,92.2537
223,-82.3560,76,91.4410
224,-279.0250,84,91.0690
225,-106.5465,99,91.4655
226,-88.4259,61,89.9422
227,-381.4976,98,90.3451
228,-163.0639,68,89.2279
229,-118.6711,62,87.8665
230,-133.2602,83,87.6231
231,-307.5987,113,88.8920
232,-161.6661,114,90.1474
233,-111.4751,89,90.0900
234,-246.4869,102,90.6855
235,-155.0128,92,90.7512
236,-289.6283,97,91.0637
237,-159.8477,78,90.4105
238,-252.6191,103,91.0400
239,-132.7276,86,90.7880
240,-191.9090,84,90.4486
241,-91.9935,68,89.3261
242,-269.4943,131,91.4098
243,-430.0839,111,92.3893
244,-93.9023,76,91.5699
245,-225.7035,116,92.7914
246,-80.6897,77,92.0018
247,-272.7403,110,92.9017
248,-276.3162,79,92.2066
249,-251.8491,80,91.5963
250,-75.6723,134,93.7165
251,-127.8600,122,95.1307
252,-284.0638,75,94.1241
253,-65.5472,122,95.5179
254,-85.3400,71,94.2920
255,-43.5779,63,92.7274
256,-115.4461,72,91.6911
257,-220.0327,89,91.5565
258,-415.7635,108,92.3787
259,-253.4894,104,92.9597
260,-159.6954,65,91.5618
261,-351.5796,93,91.6337
262,-93.0707,64,90.2520
263,-71.1166,65,88.9894
264,-97.0542,66,87.8399
265,-106.0847,64,86.6479
266,-82.8244,83,86.4655
267,-401.3954,99,87.0922
268,-116.5157,82,86.8376
269,-99.4236,63,85.6458
270,-127.1674,77,85.2135
271,-141.2441,125,87.2028
272,-105.2090,107,88.1927
273,-259.9144,73,87.4330
274,-125.1150,118,88.9614
275,-110.0169,96,89.3133
276,-384.4360,87,89.1976
277,-158.3177,66,88.0378
278,-173.2441,69,87.0859
279,-214.8999,81,86.7816
280,-111.4213,97,87.2925
281,-101.1373,90,87.4279
282,-89.4133,86,87.3565
283,-410.6676,78,86.8887
284,-118.1085,122,88.6442
285,-266.3311,96,89.0120
286,-286.2296,81,88.6114
