UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
606,1850,0.6447,0.1486,0.5055,0.9395
607,1852,-0.0108,-0.0138,0.0133,1.0371
608,1855,0.3385,0.0158,0.3327,1.0075
609,1857,0.0342,-0.0153,0.0599,1.0450
610,1859,-0.0054,-0.0310,0.0360,1.0478
611,1862,0.6294,0.1149,0.5244,0.9882
612,1865,0.4438,0.1725,0.2809,0.9608
613,1867,0.0223,-0.1253,0.1569,0.9353
614,1869,-0.0017,-0.0830,0.0909,0.9663
615,1874,1.5968,0.4508,1.1551,0.9129
616,1876,0.0300,-0.0425,0.0829,1.0299
617,1878,0.0655,0.0020,0.0722,0.8747
618,1880,0.1826,-0.0011,0.1943,1.0630
619,1882,0.0479,0.0141,0.0445,1.0700
620,1884,0.0772,-0.0358,0.1226,0.9629
621,1886,0.0588,0.0153,0.0539,1.0453
622,1888,0.0289,-0.0086,0.0478,1.0298
623,1890,0.2396,0.0460,0.2035,0.9894
624,1892,0.4075,0.0319,0.3856,1.0030
625,1894,-0.0047,-0.0701,0.0758,1.0420
626,1896,-0.0092,-0.0648,0.0645,0.8941
627,1898,0.0186,0.0159,0.0133,1.0626
628,1900,0.0184,0.0093,0.0196,1.0568
629,1902,0.0374,-0.0043,0.0523,1.0556
630,1905,0.6676,0.1582,0.5196,1.0189
631,1909,0.7483,0.2731,0.4838,0.8547
632,1913,0.6743,-0.0102,0.6899,0.5366
633,1915,0.2182,-0.0651,0.2912,0.8009
634,1917,0.1383,-0.0900,0.2389,1.0482
635,1919,0.1455,-0.0629,0.2177,0.9244
636,1921,0.4394,0.1292,0.3205,1.0317
637,1923,0.0152,0.0062,0.0194,1.0441
638,1925,-0.0269,-0.0533,0.0370,1.0534
639,1928,0.4523,0.2047,0.2570,0.9418
640,1931,0.5441,0.1215,0.4326,1.0004
641,1933,-0.0025,-0.1960,0.2030,0.9445
642,1935,0.0156,-0.0617,0.0876,1.0273
643,1938,0.5289,0.1442,0.3945,0.9782
644,1940,0.2041,-0.1008,0.3151,1.0197
645,1943,0.3252,0.0872,0.2481,1.0026
646,1947,0.5906,-0.1019,0.7009,0.8471
647,1951,0.6822,-0.0017,0.6932,0.9289
648,1953,0.4441,0.1008,0.3517,0.8403
649,1957,0.7855,0.1096,0.6840,0.8040
650,1959,0.2342,-0.1678,0.4122,1.0220
651,1961,0.2842,-0.0675,0.3614,0.9711
652,1963,-0.0006,-0.0683,0.0781,1.0334
653,1965,0.0496,0.0375,0.0225,1.0326
654,1968,0.4400,0.1892,0.2610,1.0218
655,1972,0.7119,0.0939,0.6279,0.9954
656,1974,0.0047,-0.1198,0.1349,1.0431
657,1976,-0.0237,-0.0655,0.0524,1.0579
658,1978,0.1710,0.1111,0.0691,0.9110
659,1980,-0.0043,-0.0481,0.0540,1.0277
660,1982,1.0612,0.1621,0.9091,0.9889
661,1984,0.1475,0.0883,0.0694,1.0159
662,1987,0.0497,-0.0769,0.1366,0.9992
663,1990,0.1636,0.0176,0.1558,0.9782
664,1993,0.2509,-0.0225,0.2835,1.0167
665,1995,0.0042,-0.0474,0.0616,0.9995
666,1997,-0.0077,-0.0218,0.0247,1.0635
667,2000,1.0930,0.1948,0.9074,0.9252
668,2002,0.0661,-0.0077,0.0835,0.9763
669,2004,-0.0241,-0.0451,0.0306,0.9605
670,2007,0.7718,0.1690,0.6132,1.0415
671,2009,0.0666,0.0343,0.0427,1.0388
672,2011,-0.0160,-0.0591,0.0532,1.0149
673,2014,0.6142,0.0799,0.5442,0.9886
674,2017,0.3707,0.0787,0.3012,0.9244
675,2019,0.0443,-0.0688,0.1233,1.0205
676,2023,0.6224,0.0424,0.5896,0.9641
677,2026,0.2367,-0.0133,0.2602,1.0187
678,2029,0.2128,-0.0982,0.3209,0.9957
679,2033,0.6259,0.1382,0.4965,0.8826
680,2035,0.0132,-0.0565,0.0789,0.9160
681,2037,0.0143,-0.0535,0.0783,1.0503
682,2039,0.1134,-0.0190,0.1428,1.0382
683,2041,0.3751,0.0039,0.3814,1.0231
684,2043,0.0906,0.0593,0.0418,1.0489
685,2046,0.5531,0.0788,0.4846,1.0287
686,2049,0.2868,-0.1673,0.4643,1.0204
687,2052,0.5755,-0.0041,0.5895,0.9871
688,2054,0.3887,0.0091,0.3904,1.0822
689,2056,0.1996,0.0708,0.1395,1.0730
690,2058,0.0836,0.0299,0.0642,1.0543
691,2060,0.0205,0.0073,0.0237,1.0502
692,2062,0.2546,-0.0099,0.2753,1.0758
693,2064,0.0476,0.0069,0.0513,1.0630
694,2066,0.0586,0.0294,0.0393,1.0093
695,2068,-0.0201,-0.1110,0.1014,1.0445
696,2070,0.1249,0.0450,0.0905,1.0596
697,2072,0.0086,-0.0165,0.0357,1.0637
698,2075,0.5359,0.0637,0.4826,1.0431
699,2078,0.6506,-0.0621,0.7232,1.0503
700,2080,0.1574,-0.0178,0.1860,1.0860
701,2082,0.3824,0.1011,0.2917,1.0334
702,2084,-0.0660,-0.2624,0.2069,1.0493
703,2086,0.0121,-0.0005,0.0234,1.0750
704,2088,0.2149,0.0338,0.1920,1.0856
705,2092,0.8269,0.2399,0.5965,0.9439
706,2094,0.0634,-0.0654,0.1391,1.0247
707,2096,0.0216,0.0047,0.0277,1.0710
708,2098,0.0919,-0.0155,0.1180,1.0607
709,2100,0.0150,0.0096,0.0161,1.0700
710,2102,0.0009,-0.0055,0.0170,1.0632
711,2104,-0.0119,-0.0293,0.0278,1.0375
712,2107,0.6134,0.2217,0.3989,0.7111
713,2109,0.0038,-0.0414,0.0538,0.8548
714,2111,0.0043,-0.0206,0.0329,0.8103
715,2114,0.7841,0.2156,0.5781,0.9544
716,2116,0.1027,-0.0407,0.1538,1.0362
717,2118,0.0223,-0.0458,0.0784,1.0361
718,2120,0.0733,0.0574,0.0259,0.9952
719,2122,0.0113,-0.0228,0.0446,1.0509
