UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
1,23,0.3622,-0.0557,0.8635,1.3813
2,43,0.3420,0.0465,0.6186,1.3763
3,64,0.1969,0.0120,0.3971,1.3575
4,84,0.1537,-0.0138,0.3614,1.3202
5,100,0.1534,-0.0366,0.4058,1.2890
6,109,0.3853,-0.4182,1.6329,1.2993
7,126,0.5446,0.1883,0.7384,1.2906
8,142,0.2130,-0.0651,0.5813,1.2484
9,157,0.2765,0.0558,0.4666,1.2562
10,172,0.3721,-0.0040,0.7763,1.2031
11,180,0.1306,-0.3149,0.9164,1.2708
12,189,0.4356,0.0872,0.7223,1.2736
13,204,0.1222,-0.0714,0.4105,1.1703
14,218,0.1121,0.0052,0.2370,1.1564
15,224,0.3159,-0.3726,1.4017,1.2284
16,237,0.3180,0.1052,0.4490,1.1758
17,248,0.1335,-0.0446,0.3787,1.1312
18,258,0.1294,0.0058,0.2696,1.1189
19,263,0.4279,0.0068,0.8659,1.1884
20,267,0.1603,-0.0307,0.4070,1.2503
21,271,0.3378,0.0081,0.6847,1.2626
22,279,0.2011,-0.0211,0.4671,1.1320
23,285,0.3209,0.0205,0.6239,1.1658
24,290,0.1025,-0.1205,0.4688,1.1433
25,298,0.3656,0.1050,0.5424,1.0584
26,303,0.2165,-0.1743,0.8043,1.1345
27,308,0.5571,0.2152,0.7062,1.1158
28,315,0.1401,-0.0314,0.3630,0.9996
29,317,0.1069,-0.5496,1.3367,1.1871
30,322,0.4937,0.1984,0.6121,1.0770
31,329,0.1892,-0.0636,0.5255,0.9991
32,333,0.3029,-0.0098,0.6467,1.0642
33,337,0.3825,0.0527,0.6800,1.0207
34,339,0.3388,-0.1265,0.9520,1.0724
35,341,0.3581,-0.0348,0.8069,1.0536
36,345,0.4262,0.0847,0.7030,1.0028
37,347,0.3210,-0.0790,0.8209,1.0442
38,349,0.5351,0.0888,0.9125,1.0004
39,351,0.4075,-0.0120,0.8591,1.0103
40,354,0.4055,0.0452,0.7398,0.9561
41,356,0.4186,0.0192,0.8189,1.0095
42,358,0.3978,-0.0364,0.8886,1.0089
43,360,0.3963,-0.0063,0.8248,0.9844
44,362,0.4398,-0.0059,0.9100,0.9318
45,365,0.4896,0.0697,0.8584,0.9340
46,367,0.4652,-0.0364,1.0225,0.9700
47,369,0.4602,0.0351,0.8704,1.0092
48,371,0.4915,0.0466,0.9079,0.9026
49,373,0.3908,0.0300,0.7412,0.9777
50,375,0.2556,-0.0383,0.6069,0.9635
51,377,0.3469,-0.0312,0.7762,0.9995
52,379,0.3527,-0.0232,0.7708,0.9402
53,381,0.3481,0.0002,0.7156,0.9839
54,383,0.4067,0.0213,0.7902,0.9662
55,385,0.2884,0.0100,0.5759,0.9531
56,387,0.3597,-0.0239,0.7873,1.0013
57,389,0.4297,-0.0567,0.9927,0.9964
58,391,0.4311,0.0413,0.7999,1.0173
59,393,0.4365,-0.0041,0.9019,1.0411
60,395,0.3796,0.0037,0.7723,1.0280
61,397,0.3817,-0.0172,0.8173,0.9727
62,399,0.4375,0.0603,0.7738,0.9738
63,401,0.2894,-0.0891,0.7771,1.0008
64,403,0.3140,0.0418,0.5646,1.0098
65,406,0.3965,-0.1305,1.0743,1.0215
66,408,0.3080,-0.0294,0.6949,1.0092
67,410,0.8928,0.4115,0.9819,0.9722
68,412,0.2039,-0.1652,0.7575,0.9612
69,414,0.5431,0.1497,0.8065,0.9930
70,416,0.2236,-0.0545,0.5752,0.9455
71,418,0.2480,-0.0943,0.7044,0.9953
72,420,0.5218,0.1353,0.7930,1.0014
73,423,0.2232,-0.0332,0.5323,0.9728
74,425,0.2501,-0.0141,0.5475,0.9521
75,428,0.2869,0.0075,0.5776,0.9440
76,430,0.4192,0.0530,0.7513,0.9456
77,432,0.2193,-0.0779,0.6143,0.9950
78,434,0.3005,-0.0360,0.6924,0.9679
79,436,0.3123,0.0255,0.5933,0.9959
80,438,0.8983,0.4406,0.9348,0.9723
81,440,0.1785,-0.1809,0.7375,0.9344
82,442,0.4052,0.0813,0.6673,0.9760
83,444,0.3098,-0.0445,0.7288,1.0050
