UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
1170,3625,0.4038,0.2258,0.3726,0.8343
1171,3627,-0.2154,-0.2576,0.1052,1.0434
1172,3629,-0.0981,-0.1139,0.0519,1.0196
1173,3631,0.0076,-0.0311,0.0973,1.0014
1174,3636,1.0134,0.4005,1.2441,0.9160
1175,3639,0.3063,0.1198,0.3878,0.7467
1176,3641,-0.0928,-0.0988,0.0320,1.0025
1177,3643,-0.0437,-0.0465,0.0254,0.9825
1178,3648,0.7263,0.2524,0.9662,0.9213
1179,3652,0.2370,0.1102,0.2716,0.8980
1180,3656,0.2123,-0.0623,0.5683,0.9584
1181,3659,0.1128,-0.0691,0.3845,1.0289
1182,3661,-0.0196,-0.1037,0.1848,0.8227
1183,3664,0.0709,0.0122,0.1370,0.9736
1184,3669,0.4713,0.3109,0.3387,0.8951
1185,3672,-0.0492,-0.1854,0.2927,1.0157
1186,3674,0.0230,-0.1131,0.2924,1.0078
1187,3676,0.2375,0.0909,0.3078,0.7362
1188,3678,0.2249,0.0396,0.3903,0.9804
1189,3680,-0.0719,-0.0999,0.0756,0.9829
1190,3683,0.1054,0.0615,0.1072,0.9689
1191,3685,-0.0634,-0.0741,0.0424,1.0420
1192,3687,-0.0821,-0.0983,0.0520,0.9808
1193,3689,0.0446,0.0253,0.0590,1.0152
1194,3693,0.5410,0.3589,0.3828,0.9242
1195,3697,0.3196,0.2368,0.1839,0.9132
1196,3699,-0.2091,-0.2697,0.1426,1.0702
1197,3701,-0.1304,-0.1825,0.1239,0.9852
1198,3703,-0.0157,-0.0209,0.0320,1.0797
1199,3705,0.0451,0.0444,0.0223,1.0448
1200,3707,0.0198,0.0237,0.0134,1.0576
1201,3709,0.2772,0.2221,0.1307,1.0224
1202,3712,0.0608,0.0373,0.0674,1.0147
1203,3714,-0.1422,-0.1511,0.0397,1.0972
1204,3716,-0.0006,-0.0207,0.0597,0.9731
1205,3718,-0.0358,-0.0361,0.0205,0.9949
1206,3720,-0.0520,-0.0539,0.0253,1.0774
1207,3722,0.0375,0.0356,0.0251,1.0576
1208,3726,0.6383,0.3437,0.6083,0.9548
1209,3728,-0.0736,-0.0755,0.0255,1.0861
1210,3730,-0.0665,-0.0687,0.0261,1.0823
1211,3732,-0.0056,-0.0112,0.0329,1.0830
1212,3735,0.2941,0.0176,0.5748,1.0877
1213,3737,0.1234,-0.0104,0.2891,1.0688
1214,3739,0.0575,-0.0169,0.1702,1.0737
1215,3741,0.0836,0.0352,0.1185,1.0814
1216,3743,0.1409,0.0410,0.2181,0.9147
1217,3745,0.0293,-0.0352,0.1508,1.0866
1218,3747,0.1056,0.0099,0.2133,1.0940
1219,3749,0.0620,0.0040,0.1377,1.0882
1220,3752,0.5032,0.3209,0.3821,0.8709
1221,3754,-0.1311,-0.1605,0.0800,1.0681
1222,3756,-0.0321,-0.0527,0.0627,1.0737
1223,3759,0.3233,0.0835,0.5006,1.0526
1224,3761,0.0141,-0.0167,0.0827,1.0521
1225,3764,0.1552,-0.0455,0.4228,1.0652
1226,3766,0.0161,-0.0078,0.0686,1.0432
1227,3768,-0.0142,-0.0408,0.0745,1.0647
1228,3770,0.1904,0.0847,0.2314,0.9992
1229,3772,-0.0288,-0.0382,0.0400,1.0614
1230,3774,-0.0420,-0.0495,0.0361,1.0548
1231,3776,0.1023,0.0966,0.0328,1.0658
1232,3778,-0.0412,-0.0375,0.0142,1.0721
1233,3780,0.0034,0.0056,0.0170,1.0671
1234,3782,0.0013,0.0023,0.0194,1.0659
1235,3786,0.2524,0.1239,0.2778,1.0415
1236,3788,-0.0942,-0.1294,0.0906,1.0198
1237,3790,-0.0246,-0.0250,0.0219,1.0547
1238,3792,-0.0072,-0.0094,0.0259,1.0781
1239,3794,-0.0001,-0.0079,0.0370,1.0743
1240,3798,0.6093,0.2769,0.6851,1.0162
1241,3802,0.5579,0.3313,0.4684,0.7592
1242,3804,-0.1489,-0.2041,0.1290,0.9242
1243,3807,0.3195,0.0904,0.4770,0.9369
1244,3812,0.4515,0.2359,0.4476,0.8226
1245,3814,-0.0842,-0.2554,0.3639,1.0761
1246,3817,0.0358,0.0031,0.0839,0.9260
1247,3819,-0.0595,-0.0932,0.0882,1.0382
1248,3821,-0.0489,-0.0704,0.0646,1.0773
1249,3823,-0.0143,-0.0238,0.0399,1.0414
1250,3826,0.4479,0.2000,0.5145,0.9405
1251,3829,0.1635,0.0612,0.2244,0.9951
1252,3831,-0.0786,-0.0895,0.0429,1.0605
1253,3833,-0.0482,-0.0487,0.0218,1.0379
1254,3837,0.2648,0.1262,0.2960,0.9384
1255,3839,-0.0318,-0.0436,0.0446,1.0440
1256,3841,-0.0313,-0.0308,0.0195,1.0224
1257,3843,-0.0273,-0.0333,0.0325,1.0297
1258,3846,0.4050,0.1452,0.5389,0.9627
1259,3848,0.1114,-0.1088,0.4609,1.0234
1260,3850,-0.0328,-0.0364,0.0280,1.0483
1261,3852,0.0091,0.0030,0.0336,1.0660
1262,3855,0.1862,-0.0094,0.4088,0.8762
1263,3857,0.0797,0.0491,0.0816,1.0155
1264,3859,0.0905,0.0098,0.1830,1.0752
1265,3861,-0.0550,-0.0605,0.0329,1.0905
1266,3863,0.0032,-0.0501,0.1277,1.0490
1267,3865,0.0201,0.0219,0.0176,1.0652
1268,3868,0.2773,0.0517,0.4721,1.0512
1269,3871,0.1499,0.1010,0.1180,1.0131
1270,3873,-0.1329,-0.1423,0.0408,1.0933
1271,3876,0.0454,-0.0105,0.1331,1.0670
1272,3878,-0.0269,-0.0895,0.1467,1.0762
1273,3880,-0.0008,0.0009,0.0183,1.0828
1274,3883,0.3067,0.2098,0.2135,0.9796
1275,3886,0.1900,-0.0466,0.4952,1.0949
1276,3888,0.2422,0.0070,0.4920,1.0857
1277,3890,0.0501,-0.0195,0.1602,1.0462
1278,3892,-0.0675,-0.1609,0.2085,1.0844
1279,3895,0.1551,0.0654,0.2007,1.0705
1280,3897,-0.0215,-0.0247,0.0287,1.1113
1281,3900,0.2141,0.1386,0.1719,1.0508
1282,3902,-0.0860,-0.0937,0.0371,1.0857
1283,3904,-0.0703,-0.0690,0.0190,1.0823
1284,3907,0.1106,0.0250,0.1927,1.0747
1285,3909,0.0048,0.0084,0.0138,1.0500
1286,3911,-0.0066,0.0006,0.0075,1.0957
1287,3913,-0.0394,-0.0354,0.0137,1.0868
1288,3915,0.0100,-0.0055,0.0524,1.0698
1289,3917,0.0492,0.0469,0.0250,1.0249
1290,3919,-0.0206,-0.0229,0.0251,1.0314
1291,3922,0.1476,0.0352,0.2461,1.0644
1292,3927,0.6688,0.3288,0.6953,0.7685
1293,3929,0.0061,-0.0984,0.2294,1.0115
1294,3933,0.1973,0.0527,0.3091,0.9952
1295,3935,-0.1086,-0.1261,0.0574,1.1102
1296,3937,-0.0530,-0.0602,0.0359,1.0738
1297,3939,0.0054,0.0129,0.0068,1.0873
1298,3941,-0.0230,-0.0283,0.0325,1.0956
1299,3943,0.0295,0.0216,0.0358,1.0001
1300,3945,0.0078,0.0083,0.0188,0.9891
1301,3948,0.2803,0.2001,0.1809,1.0250
1302,3950,-0.1252,-0.1433,0.0584,1.1123
1303,3952,-0.0330,-0.1115,0.1779,1.0540
1304,3956,0.6940,0.3151,0.7743,0.8311
1305,3958,0.0319,0.0278,0.0288,1.0349
1306,3961,0.1107,0.0388,0.1609,0.8522
1307,3963,-0.1101,-0.1448,0.0898,1.0221
1308,3965,-0.0547,-0.0883,0.0885,1.0618
1309,3968,0.3838,0.0632,0.6623,1.0516
1310,3970,0.1412,0.0803,0.1425,1.0345
1311,3972,0.1551,0.1050,0.1203,1.0053
1312,3974,-0.0509,-0.0672,0.0508,0.9065
1313,3977,0.2492,0.1495,0.2168,0.8800
1314,3980,0.1738,0.0734,0.2175,0.8328
1315,3982,-0.1682,-0.2824,0.2494,1.0464
1316,3984,-0.0395,-0.0713,0.0842,1.0328
1317,3987,0.1872,0.1338,0.1266,0.9917
1318,3989,0.1572,0.0561,0.2172,0.7498
1319,3992,0.0729,-0.0543,0.2722,0.8836
1320,3994,-0.0711,-0.0861,0.0507,1.0439
1321,3996,0.0348,-0.0039,0.0980,1.0234
1322,3999,0.2031,0.0999,0.2252,0.9463
