Episode,Reward,Length,SmoothedLengthEMA
83,-247.0373,118,93.9734
84,-242.5473,87,93.6248
85,-151.7328,104,94.1435
86,-123.7190,107,94.7864
87,-159.4623,109,95.4970
88,-92.6136,74,94.4222
89,-70.4940,78,93.6011
90,-276.0187,142,96.0210
91,-323.0833,141,98.2700
92,29.1608,106,98.6565
93,-252.8856,122,99.8237
94,-240.1544,95,99.5825
95,-35.2340,121,100.6533
96,-71.9712,90,100.1207
97,-208.4587,128,101.5146
98,-97.7566,86,100.7389
99,-107.8082,111,101.2520
100,-127.4272,101,101.2394
101,-40.6621,121,102.2274
102,-52.3507,74,100.8160
103,-133.4030,112,101.3752
104,-93.4649,96,101.1065
105,-58.2114,68,99.4511
106,-124.7487,101,99.5286
107,-87.9952,98,99.4522
108,-213.5307,98,99.3795
109,-128.6677,85,98.6606
110,-258.3241,109,99.1775
111,-277.3854,112,99.8187
112,-207.2662,96,99.6277
113,-204.9207,87,98.9963
114,-169.1332,124,100.2465
115,-20.9493,157,103.0842
116,-76.2100,77,101.7800
117,-130.9611,98,101.5910
118,-100.1153,112,102.1114
119,-231.2479,97,101.8559
120,-268.0000,140,103.7631
121,-42.1808,104,103.7749
122,-141.2825,100,103.5862
123,-88.8209,106,103.7069
124,-401.8824,143,105.6715
125,-6.1696,93,105.0379
126,-168.7752,90,104.2861
127,-104.4858,116,104.8717
128,-46.4639,93,104.2782
129,-278.7251,180,108.0643
130,-132.1413,81,106.7110
131,-303.7377,98,106.2755
132,-261.6263,103,106.1117
133,-343.0411,159,108.7561
134,-118.4403,74,107.0183
135,-153.4174,89,106.1174
136,-148.4553,167,109.1615
137,-76.6212,90,108.2035
138,-109.2184,111,108.3433
139,-285.7779,213,113.5761
140,-199.8306,127,114.2473
141,37.2753,148,115.9349
142,-87.1561,75,113.8882
143,-83.9007,81,112.2438
144,-325.0600,89,111.0816
145,-290.4482,116,111.3275
146,-254.6859,118,111.6611
147,-252.0169,115,111.8281
148,-201.7014,139,113.1867
149,-50.3113,173,116.1774
150,-71.0559,78,114.2685
151,-204.2220,128,114.9551
152,-126.1020,112,114.8073
153,-170.2070,102,114.1669
154,-88.5548,111,114.0086
155,-80.8996,74,112.0082
156,-108.8006,122,112.5078
157,-77.4461,151,114.4324
158,-136.1232,125,114.9607
159,-59.1979,69,112.6627
160,-73.9103,88,111.4296
161,-135.1808,120,111.8581
162,-108.4175,71,109.8152
163,-89.2505,136,111.1244
164,-106.9318,74,109.2682
165,-100.4303,112,109.4048
166,-102.2455,88,108.3346
167,-99.3909,88,107.3178
168,-130.4176,120,107.9519
169,-123.3121,110,108.0543
170,-98.4085,107,108.0016
171,-67.2582,81,106.6515
172,-96.7757,99,106.2690
173,-318.7521,124,107.1555
174,-85.9400,92,106.3977
175,-149.8241,114,106.7779
176,-65.9495,119,107.3890
177,-111.3298,111,107.5695
178,-76.0015,97,107.0410
179,-47.8647,85,105.9390
180,-63.1974,87,104.9920
181,-274.1673,102,104.8424
182,-73.5392,95,104.3503
183,-79.2236,93,103.7828
184,-61.4075,81,102.6437
185,-61.6660,93,102.1615
186,-83.0335,71,100.6034
187,-104.5823,148,102.9732
188,-88.1966,92,102.4246
189,16.9236,103,102.4533
190,-65.8481,124,103.5307
191,15.2497,129,104.8041
192,-69.9369,119,105.5139
193,-104.0683,79,104.1882
194,-55.0516,96,103.7788
195,-119.9808,95,103.3399
196,-129.4292,140,105.1729
197,-34.9038,102,105.0142
198,-264.7141,104,104.9635
199,-88.6210,130,106.2154
200,-349.7795,141,107.9546
201,-89.4076,130,109.0569
202,-43.4043,146,110.9040
203,-19.3829,80,109.3588
204,-19.5709,82,107.9909
205,-161.6662,175,111.3413
206,10.6846,85,110.0243
207,-63.2799,99,109.4731
208,-151.8631,133,110.6494
209,-16.5926,86,109.4169
210,-169.4775,133,110.5961
211,-197.1599,141,112.1163
212,-74.2613,83,110.6605
213,-41.1652,100,110.1274
214,-122.6377,140,111.6211
215,-160.2748,178,114.9400
216,-41.8345,80,113.1930
217,-41.0561,161,115.5834
218,-514.4173,135,116.5542
219,-128.8883,146,118.0265
220,-84.7865,238,124.0252
221,-353.5469,166,126.1239
222,-66.9557,125,126.0677
223,-21.8103,89,124.2143
224,-106.9119,145,125.2536
225,-126.3485,136,125.7909
226,-44.4026,75,123.2514
227,-199.3950,133,123.7388
228,-292.2770,103,122.7019
229,-40.1616,86,120.8668
230,-80.5608,125,121.0734
231,-100.1806,158,122.9198
232,-48.7999,132,123.3738
233,-63.1293,164,125.4051
234,-88.6884,122,125.2348
235,-6.9162,157,126.8231
236,-108.0950,133,127.1319
237,-52.2490,96,125.5753
238,-154.3920,108,124.6966
239,-50.5201,114,124.1617
240,-15.0609,144,125.1537
241,-145.0218,92,123.4960
242,-175.3375,160,125.3212
243,-20.1894,154,126.7551
244,-11.7078,108,125.8174
245,-148.1170,195,129.2765
246,-33.9196,121,128.8627
247,-22.5954,138,129.3195
248,-75.2096,135,129.6036
249,-15.7227,105,128.3734
250,-52.3591,185,131.2047
251,-9.8433,128,131.0445
252,-14.5113,125,130.7423
253,-22.0757,164,132.4051
254,-71.6116,152,133.3849
255,8.0658,107,132.0656
256,-96.9442,151,133.0124
257,-59.2568,145,133.6117
258,-176.9872,202,137.0312
259,-108.2937,125,136.4296
260,21.9103,114,135.3081
261,-147.4472,367,146.8927
262,47.4796,159,147.4981
263,-70.9778,104,145.3232
264,-277.6355,230,149.5570
265,-51.9416,115,147.8292
266,-82.9347,201,150.4877
267,20.8734,1000,192.9633
268,-32.1217,108,188.7152
269,27.1984,122,185.3794
270,-23.8421,110,181.6104
271,-18.6399,183,181.6799
272,-14.0707,187,181.9459
273,5.9320,117,178.6986
274,-117.0200,170,178.2637
275,-50.0910,117,175.2005
276,-56.0066,140,173.4405
277,-25.8426,571,193.3184
278,28.6366,111,189.2025
279,15.5721,129,186.1924
280,33.1941,149,184.3328
281,-76.8601,124,181.3161
282,-11.3110,139,179.2003
283,-11.1689,102,175.3403
284,33.2985,154,174.2733
285,17.8910,146,172.8596
286,-52.0925,102,169.3167
287,-2.9162,145,168.1008
288,2.7807,143,166.8458
289,-55.3456,96,163.3035
290,9.7284,140,162.1383
291,-51.2119,152,161.6314
292,-27.5251,164,161.7498
293,-80.0892,184,162.8623
294,-39.7861,141,161.7692
295,-36.6082,90,158.1808
296,8.4868,119,156.2217
297,-26.5020,179,157.3606
298,-47.2683,147,156.8426
299,-6.4263,144,156.2005
300,19.1371,1000,198.3905
301,-104.7550,335,205.2209
302,-66.3938,183,204.1099
303,13.5034,1000,243.9044
304,-3.2648,168,240.1092
305,-89.1659,190,237.6037
306,11.2602,178,234.6235
307,33.1381,1000,272.8923
308,10.9357,1000,309.2477
309,12.1209,1000,343.7853
310,21.4072,200,336.5961
311,51.1416,95,324.5163
312,33.7007,123,314.4405
313,38.9418,107,304.0684
314,1.1950,94,293.5650
315,-139.1736,231,290.4368
316,-198.9966,703,311.0649
317,-24.2536,91,300.0617
318,-41.3525,132,291.6586
319,-17.8341,1000,327.0757
320,17.0755,142,317.8219
321,17.2417,112,307.5308
322,43.4756,143,299.3042
323,25.9621,124,290.5390
324,71.5272,1000,326.0121
325,17.9918,137,316.5615
326,-27.8450,166,309.0334
327,40.3594,1000,343.5817
328,33.2041,117,332.2526
329,-17.4978,177,324.4900
330,-54.3329,143,315.4155
331,-1.7893,122,305.7447
332,-248.5030,369,308.9075
333,-26.3725,159,301.4121
334,-4.8173,176,295.1415
335,-192.2446,911,325.9344
336,75.6049,1000,359.6377
337,-25.0509,151,349.2058
338,27.7629,133,338.3955
339,75.5715,1000,371.4758
340,-17.4241,139,359.8520
341,-18.4509,143,349.0094
342,92.4182,1000,381.5589
343,-6.6405,1000,412.4810
344,-56.0421,246,404.1569
345,84.8139,1000,433.9491
346,271.8763,435,434.0016
347,-262.2070,548,439.7015
348,77.4588,1000,467.7165
349,115.6996,1000,494.3306
350,11.8459,131,476.1641
351,-47.5485,150,459.8559
352,56.4313,1000,486.8631
353,-44.7342,154,470.2200
354,5.0076,152,454.3090
355,3.2795,156,439.3935
356,-31.5806,282,431.5238
357,61.0686,1000,459.9476
358,39.0422,114,442.6503
359,66.7277,205,430.7677
360,-24.2732,533,435.8794
361,37.3617,1000,464.0854
362,-196.4222,308,456.2811
363,74.6906,1000,483.4671
364,-33.1838,192,468.8937
365,69.6155,1000,495.4490
366,-32.5063,1000,520.6766
367,115.2828,1000,544.6427
368,-18.9647,153,525.0606
369,118.0397,1000,548.8076
370,5.8183,1000,571.3672
371,119.9416,1000,592.7988
372,131.5300,1000,613.1589
373,84.5918,1000,632.5010
374,-17.9227,1000,650.8759
375,-163.4910,183,627.4821
376,60.3902,1000,646.1080
377,93.7789,1000,663.8026
378,126.3609,1000,680.6125
379,-10.8075,257,659.4318
380,13.2031,176,635.2603
381,118.3366,1000,653.4972
382,-35.7854,413,641.4724
383,50.7049,280,623.3988
384,-28.2329,440,614.2288
385,128.0632,1000,633.5174
386,-19.9380,313,617.4915
387,124.4306,1000,636.6169
388,29.2158,243,616.9361
389,65.9311,1000,636.0893
390,112.0643,1000,654.2848
391,49.7643,1000,671.5706
392,-33.2973,1000,687.9921
393,0.1685,254,666.2924
394,-8.4031,252,645.5778
395,-20.6695,249,625.7489
396,131.7767,1000,644.4615
397,-47.2199,241,624.2884
398,97.7450,1000,643.0740
399,93.1989,1000,660.9203
400,82.5397,1000,677.8743
401,-33.8933,473,667.6306
402,21.9914,1000,684.2490
403,-208.0044,691,684.5866
404,107.2385,1000,700.3573
405,59.3977,1000,715.3394
406,13.2341,262,692.6724
407,102.5125,1000,708.0388
408,-208.9984,486,696.9369
409,-196.5660,563,690.2400
410,-171.1408,429,677.1780
411,-161.9664,233,654.9691
412,95.5987,1000,672.2207
413,-55.7527,414,659.3096
414,71.9664,1000,676.3441
415,-156.7824,528,668.9269
416,22.9385,1000,685.4806
417,93.9343,1000,701.2066
418,85.0196,1000,716.1462
419,77.6193,1000,730.3389
420,50.2269,1000,743.8220
421,99.9349,1000,756.6309
422,71.4205,1000,768.7993
423,95.2347,1000,780.3594
424,95.1093,1000,791.3414
425,80.2419,1000,801.7743
426,-127.5177,585,790.9356
427,-151.8226,622,782.4888
428,-263.0761,818,784.2644
429,73.3172,1000,795.0512
430,-83.7547,341,772.3486
431,8.9091,247,746.0812
432,132.8182,1000,758.7771
433,25.6468,1000,770.8383
434,110.1053,1000,782.2964
435,-22.6476,311,758.7315
436,123.5204,1000,770.7950
437,83.7905,1000,782.2552
438,98.1838,1000,793.1425
439,-24.0801,406,773.7853
440,95.3403,1000,785.0961
441,-53.8519,1000,795.8413
442,-151.1181,552,783.6492
443,19.4913,308,759.8667
444,-145.2318,418,742.7734
445,-110.7114,464,728.8347
446,85.1993,1000,742.3930
447,-151.8808,1000,755.2733
448,-49.2299,1000,767.5097
449,60.2017,1000,779.1342
450,182.4587,834,781.8775
451,-161.7268,1000,792.7836
452,27.3472,1000,803.1444
453,143.5715,659,795.9372
454,2.9520,444,778.3403
455,63.5248,1000,789.4233
456,-43.1496,1000,799.9522
457,123.0829,739,796.9046
458,-56.2800,1000,807.0593
459,-20.8231,1000,816.7064
460,70.7020,1000,825.8710
461,-115.8834,418,805.4775
462,49.5777,1000,815.2036
463,44.0241,1000,824.4434
464,116.0209,1000,833.2213
465,-121.6352,293,806.2102
466,-154.1459,518,791.7997
467,-126.5431,1000,802.2097
468,6.3861,1000,812.0992
469,175.4800,689,805.9443
470,-89.1339,1000,815.6470
471,14.6565,1000,824.8647
472,-31.1074,1000,833.6215
473,-105.9619,877,835.7904
474,211.5353,335,810.7509
475,61.5670,1000,820.2133
476,132.4504,898,824.1027
477,83.9409,977,831.7475
478,-33.2896,1000,840.1601
479,29.3611,1000,848.1521
480,-56.3589,1000,855.7445
481,-150.2536,748,850.3573
482,68.4054,1000,857.8394
483,-30.4059,1000,864.9475
484,173.2862,752,859.3001
485,44.1140,1000,866.3351
486,67.7394,1000,873.0183
487,91.3915,1000,879.3674
488,109.0431,1000,885.3990
489,113.7399,1000,891.1291
490,96.4889,1000,896.5726
491,32.9340,1000,901.7440
492,105.7394,1000,906.6568
493,99.0681,1000,911.3240
494,199.4569,556,893.5578
495,99.2964,1000,898.8799
496,86.6376,1000,903.9359
497,211.8895,412,879.3391
498,118.5351,1000,885.3721
499,149.5561,1000,891.1035
500,80.8047,701,881.5984
501,102.9205,1000,887.5184
502,121.9428,1000,893.1425
503,-48.7314,464,871.6854
504,155.8523,639,860.0511
505,-59.8000,437,838.8986
506,-60.2900,256,809.7536
507,128.6413,1000,819.2660
508,153.2003,1000,828.3027
509,198.3468,394,806.5875
510,122.3710,1000,816.2581
511,125.0096,1000,825.4452
512,180.7057,906,829.4730
513,121.3889,739,824.9493
514,149.4577,758,821.6019
515,134.6147,1000,830.5218
516,114.5104,1000,838.9957
517,93.9548,1000,847.0459
518,96.9758,1000,854.6936
519,106.2736,1000,861.9589
520,-43.3548,469,842.3110
521,116.5425,1000,850.1954
522,122.2373,1000,857.6857
523,-70.8256,361,832.8514
524,171.8321,452,813.8088
525,104.2645,1000,823.1184
526,196.8059,477,805.8124
527,138.4738,1000,815.5218
528,129.7318,1000,824.7457
529,4.4333,349,800.9584
530,-57.0824,362,779.0105
531,-69.3244,335,756.8100
532,139.7351,1000,768.9695
533,101.6058,1000,780.5210
534,114.8195,1000,791.4950
535,106.7894,1000,801.9202
536,146.0060,1000,811.8242
537,224.3202,367,789.5830
538,114.6881,1000,800.1039
539,116.4613,1000,810.0987
540,135.1527,1000,819.5937
541,112.3365,1000,828.6140
542,114.1979,1000,837.1833
543,121.3772,1000,845.3242
544,-13.6309,376,821.8580
545,133.6263,1000,830.7651
546,155.4637,1000,839.2268
547,124.0365,1000,847.2655
548,129.7373,1000,854.9022
549,98.0591,1000,862.1571
550,232.1291,291,833.5992
551,116.7040,1000,841.9193
552,130.9659,1000,849.8233
553,2.6105,279,821.2821
554,212.7539,567,808.5680
555,119.9859,1000,818.1396
556,197.5495,341,794.2827
557,118.7807,1000,804.5685
558,213.9084,287,778.6901
559,229.7798,343,756.9056
560,83.8732,1000,769.0603
561,123.6621,1000,780.6073
562,213.2741,312,757.1769
563,125.8208,1000,769.3181
564,111.8137,1000,780.8522
565,120.7718,1000,791.8096
566,137.4980,1000,802.2191
567,101.1778,1000,812.1081
568,114.2182,1000,821.5027
569,108.3519,1000,830.4276
570,112.5210,1000,838.9062
571,132.4230,1000,846.9609
572,142.6228,1000,854.6129
573,117.0533,1000,861.8822
574,118.6846,1000,868.7881
575,155.4252,1000,875.3487
576,121.5513,1000,881.5813
577,114.7108,1000,887.5022
578,129.9143,1000,893.1271
579,148.9791,1000,898.4707
580,108.9397,1000,903.5472
581,108.3151,1000,908.3698
582,128.7783,1000,912.9513
583,229.5782,988,916.7038
584,148.7889,1000,920.8686
585,132.0180,1000,924.8252
586,15.2234,224,889.7839
587,117.6351,1000,895.2947
588,150.0264,1000,900.5300
589,-6.1085,317,871.3535
590,118.1749,1000,877.7858
591,230.5161,365,852.1465
592,108.9007,1000,859.5392
593,67.1152,1000,866.5622
594,146.6333,1000,873.2341
595,100.2884,1000,879.5724
596,115.3457,1000,885.5938
597,90.7313,1000,891.3141
598,168.7080,1000,896.7484
599,161.8243,309,867.3610
600,135.9311,1000,873.9929
601,96.6943,1000,880.2933
602,200.2172,388,855.6786
603,181.8988,357,830.7447
604,185.4441,325,805.4575
605,-106.8819,292,779.7846
606,202.9912,327,757.1453
607,-18.0297,254,731.9881
608,-53.0680,214,706.0887
609,149.8424,1000,720.7842
610,1.0638,246,697.0450
611,-32.5907,202,672.2928
612,142.7319,1000,688.6781
613,-31.4973,225,665.4942
614,106.8137,1000,682.2195
615,6.7860,207,658.4585
616,3.7039,183,634.6856
617,16.7756,224,614.1513
618,228.3777,283,597.5938
619,157.3917,1000,617.7141
620,197.5285,319,602.7784
621,114.2709,1000,622.6395
622,-35.9141,224,602.7075
623,166.4599,1000,622.5721
624,100.2519,1000,641.4435
625,242.1571,285,623.6213
626,120.9217,1000,642.4403
627,12.3604,236,622.1183
628,117.2479,1000,641.0123
629,113.4385,1000,658.9617
630,172.7324,1000,676.0136
631,-5.7961,244,654.4130
632,163.8740,1000,671.6923
633,184.4908,1000,688.1077
634,233.7895,381,672.7523
635,167.0803,1000,689.1147
636,126.2013,1000,704.6590
637,-43.6546,236,681.2260
638,-27.9756,212,657.7647
639,166.5740,1000,674.8765
640,142.5456,1000,691.1326
641,-5.1279,191,666.1260
642,-8.8188,176,641.6197
643,142.9252,1000,659.5387
644,159.6751,1000,676.5618
645,154.8204,1000,692.7337
646,166.8734,1000,708.0970
647,8.5679,188,682.0922
648,145.1873,1000,697.9876
649,257.2149,341,680.1382
650,245.6490,534,672.8313
651,127.0791,1000,689.1897
652,37.8735,226,666.0302
653,130.6024,1000,682.7287
654,154.2319,1000,698.5923
655,31.4957,127,670.0127
656,11.1484,189,645.9620
657,130.6662,1000,663.6639
658,12.5761,218,641.3807
659,103.5475,1000,659.3117
660,168.6771,1000,676.3461
661,157.1271,1000,692.5288
662,105.1540,1000,707.9024
663,167.4335,1000,722.5072
664,157.1029,1000,736.3819
665,133.9105,1000,749.5628
666,112.0335,1000,762.0847
667,-36.1427,228,735.3804
668,-27.1922,240,710.6114
669,94.5869,1000,725.0808
670,136.2078,1000,738.8268
671,125.2150,1000,751.8854
672,222.9459,290,728.7912
673,-31.0574,241,704.4016
674,204.3756,301,684.2315
675,111.7542,1000,700.0200
676,12.6024,218,675.9190
677,16.3262,208,652.5230
678,118.1091,1000,669.8969
679,141.2923,1000,686.4020
680,174.6415,1000,702.0819
681,205.2872,345,684.2278
682,148.4925,1000,700.0164
683,225.7738,274,678.7156
684,-28.5314,295,659.5298
685,43.0614,179,635.5033
686,139.7544,1000,653.7282
687,-45.3689,242,633.1418
688,-9.6769,1000,651.4847
689,90.3777,1000,668.9104
690,98.1832,1000,685.4649
691,195.8589,452,673.7917
692,180.6057,327,656.4521
693,144.6433,1000,673.6295
694,212.9430,860,682.9480
695,188.4569,788,688.2006
696,193.7071,345,671.0406
697,11.6034,1000,687.4885
698,173.8303,1000,703.1141
699,144.3371,480,691.9584
700,174.9814,1000,707.3605
701,84.0428,1000,721.9925
702,204.6067,543,713.0428
703,209.2199,751,714.9407
704,230.2505,574,707.8937
705,137.2913,1000,722.4990
706,152.7811,1000,736.3740
707,220.5535,479,723.5053
708,95.8140,1000,737.3301
709,-2.6462,217,711.3136
710,142.5458,1000,725.7479
711,144.2397,1000,739.4605
712,145.5244,1000,752.4875
713,174.9907,1000,764.8631
714,117.8055,1000,776.6199
715,176.4064,424,758.9889
716,241.4625,470,744.5395
717,118.4585,1000,757.3125
718,196.8409,305,734.6969
719,86.7374,1000,747.9620
720,116.4095,1000,760.5639
721,42.2207,214,733.2358
722,158.2128,1000,746.5740
723,118.3416,1000,759.2453
724,-18.5982,243,733.4330
725,-18.1017,245,709.0114
726,160.5144,1000,723.5608
727,137.5462,1000,737.3827
728,146.2202,1000,750.5136
729,25.0315,217,723.8379
730,229.1670,324,703.8460
731,159.7343,1000,718.6537
732,145.1691,1000,732.7210
733,33.1070,219,707.0350
734,109.2220,1000,721.6832
735,144.5260,1000,735.5991
736,-24.8934,191,708.3691
737,124.1312,1000,722.9507
738,148.3639,1000,736.8031
739,26.5532,211,710.5130
740,150.0013,1000,724.9873
741,147.2679,1000,738.7380
742,159.4690,1000,751.8011
743,169.1701,1000,764.2110
744,118.1055,1000,776.0005
745,125.6240,1000,787.2004
746,139.1032,1000,797.8404
747,140.2585,1000,807.9484
748,163.8779,1000,817.5510
749,125.9855,1000,826.6734
750,140.3191,1000,835.3398
751,-4.1260,185,802.8228
752,118.3429,1000,812.6816
753,10.7018,187,781.3975
754,135.7787,1000,792.3277
755,259.5433,193,762.3613
756,139.3635,1000,774.2432
757,137.3893,1000,785.5311
758,168.3288,1000,796.2545
759,253.3040,233,768.0918
760,160.9448,1000,779.6872
761,157.2422,1000,790.7028
762,51.9897,180,760.1677
763,154.9042,1000,772.1593
764,214.0714,252,746.1513
765,146.3545,1000,758.8438
766,151.3704,1000,770.9016
767,133.4059,1000,782.3565
768,25.0512,216,754.0387
769,146.9184,1000,766.3367
770,149.4436,1000,778.0199
771,157.8686,1000,789.1189
772,46.2367,179,758.6130
773,135.6588,1000,770.6823
774,143.7441,1000,782.1482
775,129.2557,1000,793.0408
776,163.3683,1000,803.3888
777,51.3672,224,774.4193
778,153.6320,1000,785.6984
779,11.3069,202,756.5134
780,25.4509,197,728.5378
781,78.5199,189,701.5609
782,-19.3006,265,679.7328
783,141.0192,1000,695.7462
784,164.3303,1000,710.9589
785,126.8122,1000,725.4109
786,246.5160,279,703.0904
787,140.5680,1000,717.9359
788,138.3283,1000,732.0391
789,134.5966,1000,745.4371
790,143.3940,1000,758.1653
791,159.2564,1000,770.2570
792,239.1669,297,746.5942
793,139.2951,1000,759.2644
794,135.4659,1000,771.3012
795,144.7847,1000,782.7362
796,152.1732,1000,793.5994
797,131.7644,1000,803.9194
798,38.4381,186,773.0234
799,13.6666,216,745.1722
800,142.8896,1000,757.9136
801,-10.7252,237,731.8680
802,104.1458,1000,745.2746
803,222.9525,341,725.0608
804,123.5521,1000,738.8078
805,177.7084,1000,751.8674
806,170.4888,1000,764.2740
807,163.5320,1000,776.0603
808,153.6515,1000,787.2573
809,136.6067,1000,797.8944
810,151.5174,1000,807.9997
811,131.4153,1000,817.5997
812,-10.3163,200,786.7197
813,183.6747,1000,797.3838
814,130.7139,1000,807.5146
815,0.2993,208,777.5388
816,-8.9190,190,748.1619
817,120.0901,1000,760.7538
818,153.7856,1000,772.7161
819,-19.4047,186,743.3803
820,213.3447,329,722.6613
821,31.1237,178,695.4282
822,30.4957,196,670.4568
823,49.4682,149,644.3840
824,110.4491,1000,662.1648
825,221.9326,308,644.4565
826,102.4506,1000,662.2337
827,125.4559,1000,679.1220
828,4.0352,194,654.8659
829,-17.2450,180,631.1226
830,171.4009,1000,649.5665
831,190.4729,798,656.9882
832,187.4644,1000,674.1388
833,100.4188,1000,690.4318
834,48.4343,241,667.9602
835,10.4967,203,644.7122
836,141.6755,1000,662.4766
837,215.8188,473,653.0028
838,186.8418,1000,670.3526
839,155.2028,1000,686.8350
840,158.6404,1000,702.4933
841,231.2321,304,682.5686
842,155.7986,1000,698.4402
843,137.3387,1000,713.5182
844,130.7096,1000,727.8423
845,141.3773,1000,741.4501
846,36.2779,227,715.7276
847,151.8944,1000,729.9412
848,161.4912,1000,743.4442
849,161.6469,1000,756.2720
850,128.2724,1000,768.4584
851,141.8831,1000,780.0355
852,137.8959,1000,791.0337
853,244.5912,367,769.8320
854,112.1249,1000,781.3404
855,157.4872,1000,792.2734
856,241.9672,608,783.0597
857,126.2166,1000,793.9067
858,177.6378,1000,804.2114
859,140.9790,1000,814.0008
860,154.4638,1000,823.3008
861,172.7533,1000,832.1357
862,11.5099,228,801.9290
863,158.8238,1000,811.8325
864,164.3860,1000,821.2409
865,161.8004,1000,830.1788
866,173.0348,1000,838.6699
867,168.6062,1000,846.7364
868,117.9113,1000,854.3996
869,123.9659,1000,861.6796
870,138.8328,1000,868.5956
871,139.8435,1000,875.1658
872,145.2341,1000,881.4075
873,159.2274,1000,887.3372
874,119.6692,1000,892.9703
875,143.7728,1000,898.3218
876,29.3021,197,863.2557
877,123.2532,1000,870.0929
878,156.4975,1000,876.5883
879,143.0608,1000,882.7589
880,145.8177,1000,888.6209
881,150.3959,1000,894.1899
882,170.3449,1000,899.4804
883,162.6697,1000,904.5064
884,138.9685,1000,909.2810
885,150.1889,1000,913.8170
886,113.1561,1000,918.1261
887,160.0833,1000,922.2198
888,37.7162,175,884.8588
889,152.9830,1000,890.6159
890,59.1650,176,854.8851
891,141.5653,1000,862.1408
892,-17.0883,160,827.0338
893,120.0900,1000,835.6821
894,127.1866,1000,843.8980
895,100.0670,1000,851.7031
896,153.5055,1000,859.1180
897,229.6784,320,832.1621
898,248.5258,248,802.9540
899,201.9784,249,775.2563
900,142.7720,1000,786.4934
901,117.7871,1000,797.1688
902,214.5547,376,776.1103
903,152.2076,1000,787.3048
904,188.1639,301,762.9896
905,156.3269,1000,774.8401
906,196.0392,272,749.6981
907,164.2861,1000,762.2132
908,93.6241,1000,774.1025
909,111.4526,1000,785.3974
910,169.2667,1000,796.1275
911,159.6467,1000,806.3212
912,119.1043,1000,816.0051
913,133.7855,1000,825.2048
914,156.8470,1000,833.9446
915,149.6279,1000,842.2474
916,143.3214,1000,850.1350
917,149.1168,1000,857.6283
918,165.4923,1000,864.7468
919,155.1820,1000,871.5095
920,227.1869,343,845.0840
921,-55.6328,174,811.5298
922,159.2785,1000,820.9533
923,154.7389,1000,829.9057
924,118.3858,1000,838.4104
925,226.2028,337,813.3399
926,159.7246,1000,822.6729
927,118.1439,1000,831.5392
928,174.3358,1000,839.9623
929,125.3096,1000,847.9642
930,94.3831,1000,855.5659
931,120.7824,1000,862.7876
932,121.9630,1000,869.6483
933,139.0813,1000,876.1659
934,143.0754,1000,882.3576
935,182.9337,1000,888.2397
936,205.3186,320,859.8277
937,177.0563,1000,866.8363
938,135.2565,1000,873.4945
939,130.4024,1000,879.8198
940,-24.8877,185,845.0788
