Episode,Reward,Length,SmoothedLengthEMA
83,-0.3527,218,113.8498
84,-136.8376,101,113.2073
85,-330.2624,147,114.8970
86,-238.8346,164,117.3521
87,-177.8657,112,117.0845
88,-54.1188,86,115.5303
89,-70.9926,70,113.2538
90,-206.3600,134,114.2911
91,-91.3816,117,114.4265
92,-172.7331,103,113.8552
93,-194.7117,190,117.6624
94,-120.5357,123,117.9293
95,-324.1783,129,118.4829
96,-77.3183,86,116.8587
97,-110.2620,153,118.6658
98,-125.6392,86,117.0325
99,-146.8694,137,118.0309
100,-101.2071,108,117.5293
101,-133.0944,132,118.2529
102,-160.6436,77,116.1902
103,-16.0318,115,116.1307
104,-95.5680,94,115.0242
105,49.9761,79,113.2230
106,-111.3426,90,112.0618
107,-75.2416,125,112.7087
108,-149.6183,128,113.4733
109,-82.3450,98,112.6996
110,-176.7589,156,114.8646
111,-152.8893,124,115.3214
112,-98.4874,164,117.7553
113,-72.6004,75,115.6176
114,-114.3417,151,117.3867
115,-81.3647,163,119.6674
116,-37.6128,79,117.6340
117,-27.8353,112,117.3523
118,-97.1980,94,116.1847
119,-150.6799,116,116.1754
120,-173.4524,234,122.0667
121,-60.9964,88,120.3633
122,-99.3232,150,121.8452
123,-97.9300,141,122.8029
124,-153.1766,118,122.5628
125,-212.4746,116,122.2346
126,-66.8395,73,119.7729
127,-103.9312,116,119.5842
128,-77.1767,91,118.1550
129,-11.9744,113,117.8973
130,-87.6889,117,117.8524
131,-92.0099,94,116.6598
132,-45.5942,98,115.7268
133,-159.9066,148,117.3405
134,-80.5059,109,116.9234
135,-118.7911,98,115.9773
136,-64.2218,221,121.2284
137,-16.9268,125,121.4170
138,-165.3728,221,126.3961
139,-115.6703,192,129.6763
140,-122.9830,223,134.3425
141,-289.2240,238,139.5254
142,-130.9067,84,136.7491
143,-133.2606,119,135.8617
144,-217.5554,123,135.2186
145,-272.7206,119,134.4077
146,-516.4646,365,145.9373
147,-118.8123,257,151.4904
148,-262.4494,152,151.5159
149,-259.7909,351,161.4901
150,-34.0556,96,158.2156
151,-93.4601,160,158.3048
152,-30.9394,130,156.8896
153,-47.5307,203,159.1951
154,-108.9476,191,160.7853
155,-95.1213,85,156.9961
156,-12.3112,178,158.0463
157,-147.3594,179,159.0940
158,-167.5758,147,158.4893
159,-88.3032,75,154.3148
160,-36.2355,212,157.1991
161,-106.5294,174,158.0391
162,-101.4537,106,155.4371
163,-49.0567,220,158.6653
164,-11.3171,106,156.0320
165,-69.5084,264,161.4304
166,-165.4787,102,158.4589
167,-77.1074,127,156.8860
168,-101.3659,247,161.3917
169,-20.7440,231,164.8721
170,-195.1375,249,169.0785
171,8.9499,175,169.3745
172,-276.2544,216,171.7058
173,-61.0312,263,176.2705
174,-184.6579,305,182.7070
175,-191.8576,196,183.3717
176,-358.9546,776,213.0031
177,-375.9320,343,219.5029
178,-48.6761,279,222.4778
179,30.4954,141,218.4039
180,1.1845,174,216.1837
181,-157.0769,229,216.8245
182,-258.1113,257,218.8333
183,-174.7780,156,215.6916
184,-182.7486,249,217.3570
185,-146.6354,221,217.5392
186,-14.6715,133,213.3122
187,-12.4629,246,214.9466
188,8.2624,147,211.5493
189,-126.1564,122,207.0718
190,-128.7660,328,213.1182
191,-33.5094,164,210.6623
192,-53.1839,132,206.7292
193,-51.0184,103,201.5427
194,-83.7234,87,195.8156
195,-64.9707,109,191.4748
196,38.0681,264,195.1011
197,-44.5230,128,191.7460
198,-5.8267,134,188.8587
199,-42.2773,169,187.8658
200,16.9225,154,186.1725
201,0.2428,195,186.6139
202,2.2303,170,185.7832
203,-76.8545,150,183.9940
204,-15.0216,138,181.6943
205,-313.7845,549,200.0596
206,44.5473,115,195.8066
207,19.1508,1000,236.0163
208,-34.3066,165,232.4655
209,24.5122,121,226.8922
210,-134.5887,183,224.6976
211,-15.9107,1000,263.4627
212,8.4900,159,258.2396
213,3.1295,166,253.6276
214,-24.2257,216,251.7462
215,5.8005,156,246.9589
216,6.8652,132,241.2110
217,33.5522,1000,279.1504
218,30.5510,1000,315.1929
219,-3.3009,253,312.0832
220,-2.1230,180,305.4791
221,17.5283,207,300.5551
222,10.3118,163,293.6774
223,-81.9747,242,291.0935
224,-143.0656,333,293.1888
225,-170.5093,365,296.7794
226,12.9149,129,288.3904
227,-171.5295,419,294.9209
228,-13.4265,172,288.7749
229,-35.9700,161,282.3861
230,-72.6721,358,286.1668
231,30.2187,1000,321.8585
232,21.0051,190,315.2655
233,-61.2538,191,309.0523
234,-50.7336,150,301.0997
235,-18.1196,189,295.4947
236,-116.5273,248,293.1199
237,39.1078,166,286.7639
238,66.1576,1000,322.4257
239,-0.4445,1000,356.3045
240,-81.3212,253,351.1392
241,129.2508,682,367.6823
242,14.4262,212,359.8982
243,-183.1617,365,360.1532
244,14.8819,171,350.6956
245,70.3509,1000,383.1608
246,-38.2268,160,372.0028
247,-0.7946,193,363.0526
248,40.2617,159,352.8500
249,-17.3784,139,342.1575
250,26.9949,197,334.8996
251,220.1900,294,332.8546
252,-18.0083,118,322.1119
253,-3.1319,179,314.9563
254,-25.5537,175,307.9585
255,12.1244,175,301.3106
256,7.9498,215,296.9950
257,134.0695,293,296.7953
258,10.7083,251,294.5055
259,-131.8305,287,294.1303
260,260.5858,283,293.5737
261,-161.6538,262,291.9951
262,27.3512,160,285.3953
263,207.7940,480,295.1255
264,-67.9255,254,293.0693
265,32.1778,201,288.4658
266,-406.5218,318,289.9425
267,-32.3523,234,287.1454
268,-194.9222,315,288.5381
269,-410.6180,544,301.3112
270,-255.1732,619,317.1956
271,210.7600,563,329.4859
272,-24.1796,312,328.6116
273,217.3612,315,327.9310
274,-49.6279,225,322.7844
275,-42.7924,245,318.8952
276,-30.5788,132,309.5505
277,17.7851,175,302.8229
278,180.7865,535,314.4318
279,163.9732,593,328.3602
280,-216.6844,529,338.3922
281,-162.0330,349,338.9226
282,-225.0866,548,349.3765
283,-146.7146,251,344.4576
284,-65.3172,343,344.3847
285,-89.7531,562,355.2655
286,198.3880,534,364.2022
287,-86.7179,368,364.3921
288,214.8386,394,365.8725
289,-161.6566,312,363.1789
290,-62.7231,441,367.0699
291,176.1123,529,375.1664
292,126.8596,386,375.7081
293,-118.2192,433,378.5727
294,-10.9979,203,369.7941
295,52.1359,127,357.6544
296,-18.4503,119,345.7217
297,-23.9946,318,344.3356
298,-130.2373,374,345.8188
299,31.0143,1000,378.5279
300,40.0661,1000,409.6015
301,161.9968,409,409.5714
302,-52.1383,138,395.9928
303,-53.2124,160,384.1932
304,-9.7436,1000,414.9835
305,87.0794,1000,444.2343
306,11.2841,188,431.4226
307,14.1166,1000,459.8515
308,29.1432,115,442.6089
309,193.0446,569,448.9285
310,-146.8185,336,443.2821
311,-23.8645,131,427.6680
312,5.6066,272,419.8846
313,-104.3512,307,414.2403
314,75.9762,1000,443.5283
315,-134.8687,280,435.3519
316,-163.1406,882,457.6843
317,-120.5816,620,465.8001
318,-38.3674,157,450.3601
319,141.7078,505,453.0921
320,9.9836,201,440.4875
321,208.4630,701,453.5131
322,-76.7089,646,463.1374
323,-13.2097,146,447.2806
324,-42.6357,212,435.5165
325,-4.9353,200,423.7407
326,10.1541,201,412.6037
327,234.8594,339,408.9235
328,32.5312,186,397.7773
329,60.7955,1000,427.8885
330,118.4706,722,442.5940
331,-25.7801,214,431.1643
332,111.9487,1000,459.6061
333,94.7981,1000,486.6258
334,106.0561,1000,512.2945
335,-98.0410,494,511.3798
336,45.3472,152,493.4108
337,121.7171,1000,518.7403
338,106.9356,1000,542.8032
339,-17.5195,206,525.9631
340,-49.9122,265,512.9149
341,120.5004,1000,537.2692
342,131.7875,1000,560.4057
343,84.8609,1000,582.3854
344,69.3808,204,563.4662
345,71.1416,1000,585.2929
346,0.7231,127,562.3782
347,-2.2463,186,543.5593
348,-30.5836,130,522.8813
349,61.3504,148,504.1373
350,16.2953,139,485.8804
351,251.4295,296,476.3864
352,-17.0680,119,458.5171
353,113.0954,1000,485.5912
354,168.5902,1000,511.3117
355,134.6272,610,516.2461
356,166.2598,1000,540.4338
357,139.3687,1000,563.4121
358,27.8531,132,541.8415
359,93.3215,1000,564.7494
360,-30.5731,279,550.4619
361,-72.2552,248,535.3388
362,43.8209,256,521.3719
363,-11.2102,217,506.1533
364,-28.1933,222,491.9456
365,4.2128,299,482.2984
366,38.3696,1000,508.1834
367,141.9619,1000,532.7743
368,-92.2082,709,541.5856
369,-84.7087,237,526.3563
370,-111.4603,211,510.5885
371,-136.7519,272,498.6590
372,-85.7375,167,482.0761
373,17.5818,320,473.9723
374,-80.2354,230,461.7737
375,30.9207,265,451.9350
376,126.2266,312,444.9382
377,-115.0830,267,436.0413
378,62.5071,1000,464.2393
379,-74.8295,217,451.8773
380,124.4365,1000,479.2834
381,-145.6844,254,468.0193
382,-120.3966,282,458.7183
383,-66.5663,203,445.9324
384,-94.1751,307,438.9858
385,-124.0014,300,432.0365
386,87.9248,1000,460.4346
387,91.0624,1000,487.4129
388,215.0938,594,492.7423
389,-22.7093,445,490.3552
390,8.4697,368,484.2374
391,-87.6194,291,474.5755
392,69.8452,634,482.5468
393,120.5041,1000,508.4194
394,72.1748,1000,532.9984
395,107.2028,1000,556.3485
396,95.0815,1000,578.5311
397,35.7880,1000,599.6045
398,137.8437,1000,619.6243
399,130.0601,1000,638.6431
400,81.5450,1000,656.7109
401,-187.8043,525,650.1254
402,-117.6558,447,639.9691
403,23.1294,1000,657.9707
404,124.5357,1000,675.0721
405,49.8946,1000,691.3185
406,205.7721,944,703.9526
407,217.7548,774,707.4550
408,-188.4656,591,701.6322
409,-199.0039,510,692.0506
410,-67.7538,470,680.9481
411,-59.7080,312,662.5007
412,167.9865,620,660.3756
413,-6.0052,1000,677.3569
414,126.7582,827,684.8390
415,-111.4295,291,665.1471
416,-82.3050,273,645.5397
417,273.8503,312,628.8627
418,-54.9769,290,611.9196
419,15.9222,279,595.2736
420,15.0145,1000,615.5099
421,166.4925,542,611.8344
422,220.7484,375,599.9927
423,175.6730,578,598.8931
424,-99.9225,384,588.1484
425,171.8511,521,584.7910
426,250.6036,609,586.0015
427,263.0627,410,577.2014
428,-133.8433,640,580.3413
429,-45.0121,398,571.2242
430,231.9379,463,565.8130
431,166.8348,491,562.0724
432,219.8290,482,558.0688
433,127.7200,716,565.9653
434,229.6551,353,555.3171
435,226.0929,409,548.0012
436,72.4989,1000,570.6011
437,230.9605,484,566.2711
438,221.2110,391,557.5075
439,225.0509,442,551.7322
440,226.9700,389,543.5955
441,239.2126,478,540.3158
442,251.6218,501,538.3500
443,23.9257,248,523.8325
444,181.1392,469,521.0909
445,218.1066,386,514.3363
446,240.3402,354,506.3195
447,214.1882,357,498.8535
448,253.3439,416,494.7108
449,234.8490,391,489.5253
450,240.9362,359,482.9990
451,228.8089,433,480.4991
452,243.0765,340,473.4741
453,-15.6917,280,463.8004
454,-2.4818,212,451.2104
455,249.7972,366,446.9499
456,-43.2425,279,438.5524
457,228.1082,332,433.2248
458,220.5334,321,427.6135
459,209.5629,325,422.4829
460,248.0220,318,417.2587
461,35.8500,178,405.2958
462,205.6328,483,409.1810
463,243.4754,293,403.3719
464,17.4948,223,394.3533
465,31.9276,281,388.6857
466,-4.1211,232,380.8514
467,4.3391,284,376.0088
468,218.6907,315,372.9584
469,278.1654,373,372.9605
470,248.2378,367,372.6624
471,216.8418,334,370.7293
472,-37.8254,296,366.9929
473,204.6428,388,368.0432
474,194.8532,598,379.5410
475,189.1096,459,383.5140
476,210.9562,316,380.1383
477,234.7025,330,377.6314
478,186.7203,580,387.7498
479,201.2299,282,382.4623
480,224.1468,307,378.6892
481,-117.6983,322,375.8547
482,223.6226,369,375.5120
483,181.3389,575,385.4864
484,158.7137,699,401.1621
485,234.8887,373,399.7540
486,234.3581,328,396.1663
487,3.6937,242,388.4580
488,272.6550,417,389.8851
489,261.1475,737,407.2408
490,233.8778,361,404.9288
491,233.0604,289,399.1323
492,163.3578,373,397.8257
493,229.5123,384,397.1344
494,-150.2245,461,400.3277
495,196.7943,352,397.9113
496,154.3825,601,408.0658
497,-10.1824,246,399.9625
498,6.7590,263,393.1143
499,203.2254,648,405.8586
500,208.3189,373,404.2157
501,162.3447,396,403.8049
502,179.2943,382,402.7147
503,272.9701,338,399.4789
504,273.3014,271,393.0550
505,179.2292,447,395.7522
506,250.2621,297,390.8146
507,-126.5557,420,392.2739
508,-72.3580,280,386.6602
509,-145.0428,626,398.6272
510,199.8896,325,394.9458
511,-49.3282,326,391.4985
512,204.6118,620,402.9236
513,-158.3031,755,420.5274
514,163.1316,785,438.7511
515,280.6199,632,448.4135
516,262.2332,378,444.8928
517,256.7105,381,441.6982
518,-116.6306,483,443.7633
519,202.0956,503,446.7251
520,229.0102,300,439.3889
521,281.4247,338,434.3194
522,237.8674,276,426.4034
523,276.5095,392,424.6833
524,-13.3344,203,413.5991
525,251.8184,307,408.2692
526,228.1656,317,403.7057
527,281.9857,423,404.6704
528,265.5034,254,397.1369
529,285.2820,201,387.3300
530,-0.8420,205,378.2135
531,216.6815,277,373.1529
532,4.8795,198,364.3952
533,234.9726,312,361.7755
534,251.3412,268,357.0867
535,229.5435,270,352.7324
536,38.6514,204,345.2957
537,299.4134,520,354.0310
538,-134.7554,386,355.6294
539,241.0655,284,352.0479
540,177.5393,526,360.7455
541,244.0509,272,356.3083
542,244.5529,294,353.1928
543,247.2701,258,348.4332
544,208.5969,485,355.2615
545,-11.1649,208,347.8985
546,269.4551,331,347.0535
547,252.0917,295,344.4509
548,256.6139,306,342.5283
549,219.1134,343,342.5519
550,24.2813,193,335.0743
551,223.0372,390,337.8206
552,255.9506,238,332.8296
553,-6.6234,190,325.6881
554,230.7264,321,325.4537
555,258.8607,308,324.5810
556,258.1668,426,329.6519
557,254.2877,239,325.1194
558,8.5936,202,318.9634
559,225.2355,318,318.9152
560,214.2209,243,315.1195
561,260.5191,306,314.6635
562,-9.5184,204,309.1303
563,257.5032,291,308.2238
564,251.7968,232,304.4126
565,274.1527,414,309.8920
566,219.5352,464,317.5974
567,253.3787,265,314.9675
568,230.9726,262,312.3191
569,258.3496,258,309.6032
570,303.2033,241,306.1730
571,286.7576,230,302.3644
572,266.2430,266,300.5461
573,240.9913,267,298.8688
574,257.4976,206,294.2254
575,268.5634,265,292.7641
576,245.2658,317,293.9759
577,266.2780,254,291.9771
578,257.5369,282,291.4783
579,288.0263,300,291.9044
580,263.9119,280,291.3091
581,245.5766,262,289.8437
582,-199.2536,384,294.5515
583,298.6825,212,290.4239
584,238.5868,272,289.5027
585,37.0471,206,285.3276
586,265.4764,309,286.5112
587,251.3443,265,285.4356
588,209.0872,585,300.4139
589,243.6152,251,297.9432
590,26.7152,179,291.9960
591,249.4661,300,292.3962
592,262.7836,214,288.4764
593,269.7875,241,286.1026
594,202.7409,356,289.5975
595,15.2981,187,284.4676
596,245.9321,289,284.6942
597,246.5105,216,281.2595
598,293.0264,236,278.9965
599,209.7281,234,276.7467
600,237.0198,337,279.7594
601,37.1282,167,274.1214
602,248.9499,294,275.1153
603,255.6096,286,275.6596
604,158.1892,603,292.0266
605,259.1518,279,291.3752
606,-142.3800,418,297.7065
607,268.7138,241,294.8712
608,202.2317,431,301.6776
609,252.5653,328,302.9937
610,221.8043,253,300.4940
611,271.8440,253,298.1193
612,248.4888,257,296.0634
613,222.1771,368,299.6602
614,240.3424,231,296.2272
615,258.4606,265,294.6658
616,272.2130,369,298.3825
617,199.4779,385,302.7134
618,256.6816,256,300.3777
619,260.2424,365,303.6089
620,248.0760,303,303.5784
621,231.3743,244,300.5995
622,275.5416,275,299.3195
623,246.4268,420,305.3535
624,24.3401,224,301.2859
625,275.6785,203,296.3716
626,35.6233,170,290.0530
627,249.2028,334,292.2503
628,232.5730,302,292.7378
629,242.9899,263,291.2509
630,241.7750,375,295.4384
631,242.4353,245,292.9165
632,252.6555,289,292.7206
633,-16.2114,165,286.3346
634,6.3067,179,280.9679
635,258.5589,310,282.4195
636,249.4987,241,280.3485
637,-41.5099,303,281.4811
638,212.5230,409,287.8570
639,39.7501,188,282.8642
640,263.5576,258,281.6210
641,225.6370,322,283.6399
642,-67.2517,299,284.4079
643,249.5681,269,283.6375
644,242.0852,281,283.5057
645,228.0862,315,285.0804
646,249.7980,240,282.8264
647,213.2535,340,285.6850
648,212.4701,481,295.4508
649,242.1861,317,296.5282
650,196.4317,362,299.8018
651,150.3713,353,302.4617
652,254.4675,189,296.7887
653,251.1656,278,295.8492
654,273.2203,235,292.8068
655,-160.8321,238,290.0664
656,231.1616,347,292.9131
657,250.7497,263,291.4174
658,246.0342,217,287.6966
659,238.1803,264,286.5117
660,2.1755,154,279.8862
661,268.7257,213,276.5418
662,243.8120,227,274.0648
663,-17.3391,182,269.4615
664,196.4825,405,276.2384
665,229.5240,259,275.3765
666,219.3851,322,277.7077
667,154.7316,433,285.4723
668,-25.0391,194,280.8987
669,231.1729,248,279.2538
670,-22.9632,191,274.8411
671,253.4727,264,274.2990
672,21.5229,166,268.8841
673,192.9017,390,274.9399
674,-25.4108,195,270.9429
675,184.1636,389,276.8457
676,238.3287,275,276.7534
677,32.6209,177,271.7658
678,237.7455,244,270.3775
679,-23.6482,139,263.8086
680,248.8706,260,263.6182
681,260.4467,322,266.5373
682,314.3045,336,270.0104
683,259.3730,401,276.5599
684,248.6249,250,275.2319
685,222.4069,300,276.4703
686,282.4566,344,279.8468
687,162.6783,527,292.2044
688,160.6733,660,310.5942
689,264.2111,222,306.1645
690,266.7248,218,301.7563
691,231.7265,232,298.2685
692,236.5302,292,297.9550
693,279.1464,380,302.0573
694,264.1763,406,307.2544
695,235.9303,250,304.3917
696,249.0523,306,304.4721
697,-150.1954,844,331.4485
698,241.2438,279,328.8261
699,256.3924,288,326.7848
700,309.7682,413,331.0955
701,-215.8262,516,340.3408
702,207.8697,406,343.6237
703,254.4257,239,338.3925
704,303.7077,366,339.7729
705,270.2994,246,335.0843
706,278.4044,259,331.2801
707,252.3615,256,327.5161
708,232.7707,287,325.4903
709,259.6340,371,327.7657
710,258.3540,239,323.3275
711,274.6294,240,319.1611
712,-15.7895,179,312.1530
713,234.7851,317,312.3954
714,261.5971,234,308.4756
715,226.4676,292,307.6518
716,291.5164,273,305.9192
717,245.8558,254,303.3233
718,272.9128,267,301.5071
719,229.3277,328,302.8318
720,251.8718,261,300.7402
721,215.1523,421,306.7532
722,257.8217,220,302.4155
723,233.9916,221,298.3447
724,257.1383,228,294.8275
725,236.4430,215,290.8361
726,-19.4226,139,283.2443
727,266.7644,248,281.4821
728,273.0025,258,280.3080
729,239.3172,337,283.1426
730,227.9456,378,287.8855
731,10.9002,163,281.6412
732,288.6805,316,283.3591
733,275.3422,261,282.2412
734,247.4876,253,280.7791
735,272.3963,236,278.5402
736,264.0660,350,282.1131
737,236.7705,416,288.8075
738,266.6420,231,285.9171
739,147.6324,492,296.2213
740,250.6474,269,294.8602
741,-106.5678,499,305.0672
742,264.2831,302,304.9138
743,-23.6050,165,297.9181
744,231.0923,246,295.3222
745,219.0748,270,294.0561
746,210.3281,378,298.2533
747,263.8016,251,295.8906
748,-32.7473,181,290.1461
749,250.8469,248,288.0388
750,262.0023,264,286.8369
751,-15.4776,202,282.5950
752,249.1799,235,280.2153
753,133.4135,424,287.4045
754,241.1671,250,285.5343
755,313.7428,323,287.4076
756,256.9456,244,285.2372
757,255.4019,220,281.9753
758,294.5708,309,283.3266
759,294.4087,250,281.6602
760,13.6180,173,276.2272
761,256.3903,236,274.2159
762,35.1995,192,270.1051
763,1.2155,213,267.2498
764,-17.6720,184,263.0873
765,236.7540,218,260.8330
766,242.7313,260,260.7913
767,245.3974,245,260.0017
768,224.8461,542,274.1017
769,250.5113,251,272.9466
770,17.4919,188,268.6992
771,264.1222,260,268.2643
772,215.1426,600,284.8511
773,250.9500,243,282.7585
774,247.5669,260,281.6206
775,243.5519,240,279.5396
776,254.5542,249,278.0126
777,254.1613,305,279.3620
778,278.8414,290,279.8939
779,250.0778,222,276.9992
780,307.9785,290,277.6492
781,281.9885,317,279.6167
782,49.0992,181,274.6859
783,240.8929,260,273.9516
784,234.9359,280,274.2540
785,285.1851,204,270.7413
786,-31.2226,1000,307.2043
787,284.5551,301,306.8941
788,33.4935,152,299.1493
789,4.0533,164,292.3919
790,56.8743,1000,327.7723
791,270.4308,267,324.7337
792,231.8847,833,350.1470
793,206.5548,292,347.2396
794,259.4117,234,341.5777
795,263.7183,263,337.6488
796,270.8326,290,335.2663
797,261.7772,196,328.3030
798,48.5313,155,319.6379
799,207.6137,391,323.2060
800,267.6721,349,324.4957
801,155.8828,398,328.1709
802,161.8209,509,337.2123
803,252.1132,332,336.9517
804,248.6421,251,332.6541
805,232.3790,264,329.2214
806,220.3212,463,335.9104
807,-0.7961,173,327.7648
808,-108.7605,339,328.3266
809,200.4883,341,328.9603
810,238.5104,357,330.3623
811,243.4309,455,336.5941
812,252.7440,228,331.1644
813,23.9420,194,324.3062
814,271.9158,229,319.5409
815,271.4821,404,323.7639
816,236.6428,244,319.7757
817,260.0401,221,314.8369
818,-102.1829,276,312.8950
819,233.3829,250,309.7503
820,245.7070,284,308.4628
821,270.2897,426,314.3396
822,259.2447,355,316.3727
823,180.3442,441,322.6040
824,246.5610,311,322.0238
825,226.3886,405,326.1726
826,220.6481,530,336.3640
827,157.4079,471,343.0958
828,246.8977,208,336.3410
829,217.3308,319,335.4740
830,16.6807,155,326.4503
831,243.2611,240,322.1277
832,23.3863,143,313.1714
833,258.6473,263,310.6628
834,-51.0930,199,305.0797
835,268.5760,188,299.2257
836,-26.2731,161,292.3144
837,241.2762,273,291.3487
838,-28.7839,158,284.6812
839,211.0075,616,301.2472
840,250.5319,335,302.9348
841,281.9057,302,302.8881
842,7.9833,161,295.7937
843,235.0964,341,298.0540
844,242.9878,271,296.7013
845,246.5997,226,293.1662
846,-10.3722,207,288.8579
847,234.0780,239,286.3650
848,247.9523,198,281.9468
849,259.1047,227,279.1994
850,249.3649,232,276.8395
851,237.2990,227,274.3475
852,206.3478,303,275.7801
853,268.1642,231,273.5411
854,197.7809,206,270.1640
855,265.9956,195,266.4058
856,34.0687,139,260.0356
857,244.3924,206,257.3338
858,311.1795,359,262.4171
859,252.6416,217,260.1462
860,253.0063,170,255.6389
861,204.3149,778,281.7570
862,226.0595,367,286.0191
863,237.6539,274,285.4182
864,26.4840,154,278.8473
865,199.7450,399,284.8549
866,240.0363,212,281.2122
867,240.4117,284,281.3515
868,251.0610,190,276.7840
869,241.4174,204,273.1448
870,236.2871,233,271.1375
871,24.4509,164,265.7807
872,-97.6147,412,273.0916
873,282.3718,190,268.9370
874,242.6993,202,265.5902
875,239.3324,232,263.9107
876,61.1338,144,257.9151
877,237.4965,209,255.4694
878,235.5500,281,256.7459
879,196.8648,519,269.8586
880,-79.1103,263,269.5157
881,271.4487,193,265.6899
882,-156.6068,261,265.4554
883,187.8051,422,273.2826
884,224.6991,198,269.5185
885,26.8820,152,263.6426
886,225.6015,251,263.0105
887,218.1369,613,280.5099
888,205.1273,746,303.7844
889,216.2098,317,304.4452
890,31.8804,136,296.0230
891,273.7968,203,291.3718
892,297.1953,278,290.7032
893,194.6613,247,288.5181
894,261.5485,228,285.4922
895,252.0956,464,294.4175
896,239.4478,222,290.7967
897,307.9983,365,294.5068
898,301.3165,359,297.7315
899,244.8599,225,294.0949
900,255.9286,299,294.3402
901,250.3329,230,291.1232
902,245.8339,253,289.2170
903,278.3264,340,291.7562
904,190.2989,243,289.3183
905,251.8052,192,284.4524
906,210.3938,346,287.5298
907,213.9225,413,293.8033
908,227.4995,236,290.9132
909,247.9431,231,287.9175
910,189.8759,508,298.9216
911,155.0765,359,301.9255
912,-7.2366,168,295.2293
913,246.5362,238,292.3678
914,216.9367,315,293.4994
915,-182.3307,329,295.2744
916,244.0916,258,293.4107
917,194.0647,400,298.7402
918,277.4887,254,296.5032
919,-190.2966,266,294.9780
920,167.6872,506,305.5291
921,245.7436,347,307.6027
922,245.6989,286,306.5225
923,251.7185,195,300.9464
924,227.8131,277,299.7491
925,162.8069,653,317.4116
926,286.1451,317,317.3910
927,204.1275,283,315.6715
928,-73.1849,314,315.5879
929,257.7855,264,313.0085
930,237.3314,233,309.0081
931,260.7240,188,302.9577
932,215.5783,328,304.2098
933,259.0970,199,298.9493
934,231.1515,305,299.2518
935,279.7933,182,293.3893
936,262.7996,217,289.5698
937,25.7089,169,283.5413
938,224.8107,239,281.3142
939,242.5967,183,276.3985
940,288.6708,245,274.8286
941,46.9577,187,270.4372
942,263.6466,199,266.8653
943,265.6347,213,264.1720
944,252.0027,206,261.2634
945,250.4609,250,260.7003
946,250.2016,242,259.7653
947,263.2730,207,257.1270
948,275.9803,210,254.7706
949,251.4896,227,253.3821
950,277.8722,189,250.1630
951,146.0638,433,259.3049
952,199.8224,396,266.1396
953,262.5208,230,264.3326
954,248.4324,201,261.1660
955,259.8777,207,258.4577
956,236.6882,204,255.7348
957,235.2069,211,253.4981
958,267.4276,219,251.7732
959,-176.9366,333,255.8345
960,282.7049,232,254.6428
961,272.2144,229,253.3606
962,-101.7518,349,258.1426
963,249.9199,189,254.6855
964,247.3947,227,253.3012
965,265.8211,212,251.2362
966,210.6408,346,255.9743
967,-72.2170,325,259.4256
