UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
126,1289,0.4321,-0.0273,0.9409,1.1046
127,1296,0.6111,0.2211,0.8015,1.0781
128,1302,0.5836,0.1700,0.8485,1.0671
129,1304,0.2741,-0.1606,0.8929,1.1751
130,1308,0.3880,0.0142,0.7699,1.1078
131,1310,0.3237,-0.0570,0.7831,1.0854
132,1312,0.3988,-0.0331,0.8863,1.1216
133,1315,0.4262,0.0303,0.8142,1.1307
134,1318,0.3242,-0.0762,0.8227,1.0841
135,1321,0.2199,-0.0594,0.5798,1.0580
136,1324,0.6818,0.2165,0.9524,1.0972
137,1326,0.3845,0.0398,0.7120,1.1265
138,1329,0.3094,-0.1935,1.0285,1.1267
139,1331,0.4284,0.0188,0.8406,1.0670
140,1334,0.4199,0.0527,0.7561,1.0840
141,1336,0.3485,-0.1211,0.9610,1.0872
142,1338,0.4169,-0.0205,0.8971,1.1197
143,1340,0.4760,0.0087,0.9566,1.0892
144,1342,0.5853,0.1681,0.8568,1.1203
145,1344,0.3911,-0.0360,0.8765,1.1079
146,1346,0.2906,-0.0835,0.7710,1.1405
147,1349,0.4378,0.0166,0.8645,1.1097
148,1351,0.3880,-0.0361,0.8701,1.0935
149,1353,0.4368,0.0340,0.8284,1.1410
150,1355,0.3534,0.0063,0.7161,1.0986
151,1359,0.5297,0.0588,0.9632,1.0672
152,1361,0.3901,-0.0230,0.8474,1.0555
153,1363,0.4552,0.0199,0.8928,1.1179
154,1365,0.5768,0.1279,0.9189,1.0568
155,1367,0.3485,-0.0543,0.8267,1.0556
156,1371,0.4777,0.0093,0.9575,1.0380
157,1373,0.3661,-0.0303,0.8141,1.0730
158,1375,0.4674,0.0037,0.9484,1.0506
159,1377,0.7449,0.2365,1.0377,1.0413
160,1380,0.5274,0.0460,0.9838,1.0461
161,1382,0.4152,-0.1166,1.0841,1.0294
162,1384,0.4912,0.0653,0.8734,1.0813
163,1386,0.4558,0.0400,0.8533,1.0890
164,1388,0.4595,0.0443,0.8522,1.0892
165,1390,0.3919,-0.0343,0.8747,1.1112
166,1392,0.3886,-0.0704,0.9393,1.0665
167,1394,0.3533,-0.0396,0.8072,1.0637
168,1396,0.4416,0.0106,0.8828,1.0428
169,1398,0.4986,0.0558,0.9061,1.0202
170,1401,0.6123,0.1494,0.9459,1.0109
171,1403,0.3984,-0.0508,0.9191,1.0320
172,1405,0.2935,-0.0693,0.7452,0.9780
