UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
199,1052,0.2733,-0.0249,0.6127,0.8109
200,1057,0.2466,-0.0054,0.5204,0.8224
201,1062,0.7156,0.2407,0.9641,0.7186
202,1067,0.2905,-0.0922,0.7816,0.8083
203,1072,0.4034,0.0583,0.7047,0.7240
204,1077,0.2266,0.0042,0.4606,0.7968
205,1081,0.1680,-0.2056,0.7646,0.8607
206,1085,0.7069,0.2288,0.9723,0.8006
207,1089,0.4913,-0.0135,1.0248,0.7577
208,1094,0.2953,-0.0889,0.7862,0.8923
209,1100,0.4439,0.0276,0.8482,0.7792
210,1106,0.3657,0.0630,0.6213,0.7906
211,1110,0.4300,-0.0221,0.9189,0.7325
212,1116,0.4173,0.0113,0.8273,0.7583
213,1121,0.3577,0.0835,0.5648,0.8250
214,1125,0.4458,-0.1250,1.1561,0.7271
215,1130,0.0299,-0.2166,0.5081,0.7543
216,1134,0.4349,0.1224,0.6407,0.7746
217,1139,0.4412,-0.1138,1.1263,0.8165
218,1144,0.3938,0.0460,0.7115,0.7895
219,1148,0.2449,-0.0904,0.6847,0.7039
220,1153,0.3791,0.0959,0.5821,0.7860
221,1156,0.1950,-0.1045,0.6132,0.7162
222,1161,0.5304,0.2500,0.5764,0.7745
223,1163,0.1468,-0.3639,1.0362,0.7418
224,1166,0.1170,-0.1586,0.5670,0.7851
225,1171,0.8081,0.4088,0.8148,0.8015
226,1176,0.5002,0.1823,0.6525,0.8386
227,1180,0.4061,0.0056,0.8165,0.7785
228,1184,0.2421,-0.1789,0.8561,0.7023
229,1186,0.0066,-0.2896,0.6066,0.7116
230,1191,0.5240,0.2198,0.6243,0.7908
231,1197,0.6105,0.2905,0.6557,0.7803
232,1199,-0.2541,-0.8163,1.1397,0.7668
233,1204,0.0567,-0.2649,0.6592,0.7951
234,1206,0.7833,0.2277,1.1259,0.7325
235,1210,0.2019,-0.1137,0.6476,0.8199
236,1213,0.5191,0.2249,0.6033,0.7501
237,1218,0.5060,0.1871,0.6524,0.7286
238,1223,0.2645,0.0347,0.4760,0.8207
239,1229,0.1597,-0.0532,0.4405,0.7322
240,1232,-0.0565,-0.6000,1.1033,0.8160
241,1234,0.7157,0.0673,1.3099,0.6591
242,1240,0.5472,0.2009,0.7084,0.7926
243,1245,0.3859,0.0595,0.6698,0.8574
244,1249,-0.1039,-0.3393,0.4854,0.7251
245,1255,0.5069,0.2869,0.4554,0.7660
246,1260,0.1326,-0.0097,0.3016,0.8458
247,1266,0.0899,-0.0581,0.3110,0.7477
248,1272,0.2024,0.0387,0.3435,0.8060
249,1277,0.1538,-0.0345,0.3923,0.7796
