UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
339,2416,0.5727,0.1360,0.8940,1.0389
340,2419,0.4772,0.0569,0.8623,1.0757
341,2421,0.0802,-0.2294,0.6399,1.0317
342,2424,0.4143,-0.0005,0.8499,1.0099
343,2426,0.5058,0.0709,0.8893,0.9703
344,2428,0.3335,-0.0265,0.7405,1.0327
345,2430,0.1662,-0.0907,0.5339,1.0059
346,2432,0.2889,0.0743,0.4490,0.9911
347,2434,0.2460,0.0055,0.5015,1.0176
348,2436,0.1172,-0.0796,0.4131,0.9829
349,2438,0.1093,-0.0201,0.2779,0.9589
350,2441,0.8175,0.2745,1.1054,0.9671
351,2444,0.3875,-0.1336,1.0609,0.9317
352,2446,0.2194,-0.0831,0.6238,0.9396
353,2448,0.5295,0.0943,0.8900,0.9806
354,2450,0.2486,-0.0416,0.6008,1.0118
355,2453,0.4293,0.0660,0.7463,0.9811
356,2455,0.0702,-0.1341,0.4287,1.0076
357,2457,0.2741,0.0418,0.4856,1.0531
358,2459,0.2037,0.0112,0.4054,1.0282
359,2461,0.2103,0.0168,0.4071,1.0105
360,2463,0.1827,0.0030,0.3802,1.0385
361,2465,0.2405,0.0112,0.4785,0.9908
362,2467,0.1935,-0.0486,0.5050,1.0353
363,2469,0.2426,0.0193,0.4673,1.0297
364,2471,0.2347,-0.0152,0.5205,1.0392
365,2473,0.4664,0.0226,0.9067,0.9517
366,2475,0.2328,-0.0125,0.5113,1.0317
367,2477,0.2541,0.0091,0.5114,1.0636
368,2479,0.0566,-0.1153,0.3641,1.0182
369,2481,0.2759,0.0830,0.4071,1.0690
370,2483,0.0683,-0.0564,0.2699,1.0298
371,2485,0.2883,0.1032,0.3915,1.0724
372,2488,0.4977,0.0207,0.9752,1.0603
373,2491,0.3255,-0.0934,0.8585,1.0352
374,2493,0.2377,-0.1466,0.7880,0.9747
375,2496,0.5125,0.1176,0.8094,0.9885
376,2498,0.2019,-0.0421,0.5089,1.0437
377,2500,0.3021,0.0492,0.5264,1.0238
378,2502,0.2616,0.0273,0.4887,1.0018
379,2505,0.5393,0.0801,0.9386,1.0175
380,2507,0.2916,-0.0063,0.6173,1.0685
381,2510,0.6553,0.0644,1.2003,0.9252
382,2512,0.1414,-0.1620,0.6267,0.9907
383,2514,0.4371,-0.0004,0.8941,0.9586
384,2516,0.2695,-0.0115,0.5820,1.0007
385,2518,0.2489,0.0002,0.5165,0.9514
386,2520,0.3712,0.0670,0.6300,1.0808
387,2522,0.1352,-0.0804,0.4523,1.0577
388,2524,0.2720,0.0459,0.4736,1.0655
389,2526,0.1790,-0.0128,0.4048,1.0583
390,2529,0.8645,0.2531,1.2437,1.0468
391,2531,0.0608,-0.1437,0.4298,1.0374
392,2533,0.1423,-0.0353,0.3761,1.0418
393,2535,0.1590,-0.0219,0.3823,1.0296
394,2537,0.2428,0.0549,0.3963,1.0302
395,2539,0.1602,-0.0365,0.4124,0.9517
396,2541,0.4400,0.0270,0.8476,1.0816
397,2545,0.8685,0.3552,1.0465,0.9963
398,2547,0.0421,-0.2203,0.5436,0.9361
399,2549,0.1611,-0.0515,0.4463,1.0579
400,2552,0.7526,0.2447,1.0355,0.9872
401,2554,0.1744,-0.0984,0.5661,1.0233
402,2556,0.1825,-0.0381,0.4609,0.9844
403,2558,0.2562,0.0510,0.4322,1.0867
404,2561,0.4101,-0.0030,0.8449,0.9365
405,2563,0.1573,-0.0557,0.4465,1.0306
406,2565,0.1934,-0.0226,0.4509,0.9417
407,2568,1.0843,0.4153,1.3579,0.9917
408,2570,0.1827,-0.0725,0.5314,1.0495
409,2573,0.3966,-0.0541,0.9221,1.0335
410,2575,0.2899,0.0279,0.5449,1.0471
411,2577,0.2971,0.0441,0.5224,0.8141
412,2579,0.2886,0.0109,0.5744,0.9485
413,2581,0.2438,0.0061,0.4964,1.0530
414,2583,0.6119,0.0998,1.0448,1.0343
415,2587,0.6114,0.0147,1.2099,0.8241
416,2590,0.3403,-0.1741,1.0464,0.8835
417,2592,0.3041,-0.1510,0.9246,0.7216
418,2597,0.6504,0.1751,0.9696,0.9445
419,2599,0.3038,-0.0869,0.8000,0.9335
420,2602,0.5874,0.0438,1.1016,0.7151
421,2604,0.2494,-0.0759,0.6673,0.8311
422,2607,0.4642,0.0675,0.8136,1.0178
423,2609,0.2543,-0.0140,0.5569,1.0077
424,2611,0.3105,0.1114,0.4181,0.9908
425,2613,0.5464,0.0534,1.0056,0.9820
426,2616,0.4165,0.0108,0.8306,0.9538
427,2618,0.1282,-0.1765,0.6271,0.8800
428,2620,0.2619,0.0325,0.4787,0.9994
429,2622,0.4423,0.1143,0.6768,1.0391
430,2624,0.2722,0.0101,0.5450,1.0402
431,2626,0.1489,-0.0544,0.4268,1.0061
432,2628,0.7201,0.2025,1.0548,0.9770
433,2630,0.3362,-0.0564,0.8059,1.0326
434,2633,0.5061,0.0210,0.9904,1.0144
435,2635,0.4648,-0.0108,0.9699,0.9358
436,2637,0.2565,-0.1521,0.8353,0.9045
437,2640,0.6538,0.2480,0.8312,0.9764
438,2643,0.5492,0.0310,1.0563,0.9976
439,2645,0.1630,-0.1488,0.6437,1.0093
440,2647,0.3245,0.0014,0.6667,1.0252
441,2649,0.4163,0.1285,0.5950,0.9757
442,2651,0.1054,-0.0451,0.3193,0.9070
443,2653,0.4804,0.0072,0.9662,0.9889
444,2655,0.0734,-0.1348,0.4371,1.0433
445,2658,0.4789,0.1211,0.7365,1.0423
446,2660,0.1563,-0.0544,0.4425,1.0571
447,2662,0.1290,-0.0005,0.2801,1.0579
448,2665,0.5083,0.0798,0.8782,1.0614
449,2668,0.5687,0.1109,0.9349,0.9620
450,2670,0.1825,-0.2809,0.9469,0.9995
451,2672,0.1637,-0.1225,0.5930,1.0318
452,2674,0.1628,-0.0330,0.4107,0.9530
453,2677,0.6753,0.2576,0.8558,1.0156
454,2679,0.0434,-0.0941,0.2948,0.9923
455,2682,0.4612,0.0383,0.8642,0.9165
456,2684,0.0854,-0.1149,0.4203,0.9798
457,2686,0.4799,0.0208,0.9376,0.9664
458,2690,0.5385,0.1421,0.8127,0.9931
459,2694,0.3811,-0.0097,0.8013,0.9765
460,2696,0.1959,-0.1928,0.7975,1.0023
461,2698,0.1515,-0.0747,0.4727,1.0180
462,2701,0.7382,0.2806,0.9338,0.9326
463,2704,0.3143,0.0507,0.5477,1.0249
464,2706,0.0774,-0.0695,0.3148,1.0455
465,2709,0.5225,0.1228,0.8190,0.9727
466,2711,0.0960,-0.1307,0.4725,0.9615
467,2715,0.5350,0.0713,0.9455,0.9100
468,2717,0.0473,-0.1760,0.4660,0.9707
469,2719,0.4484,0.0942,0.7268,0.9255
470,2722,0.3902,0.0475,0.7026,0.8600
471,2724,0.0502,-0.1452,0.4080,0.8654
472,2727,0.5509,0.1311,0.8590,0.9708
473,2730,0.2647,0.0063,0.5361,0.9664
474,2734,0.4476,0.0561,0.8027,0.9861
475,2736,0.1670,-0.1938,0.7396,0.9082
476,2738,0.1495,-0.0547,0.4278,0.9719
477,2740,0.3801,0.1484,0.4831,0.9883
478,2744,0.9883,0.4435,1.1080,0.9136
479,2746,0.0653,-0.1506,0.4525,1.0291
480,2748,0.1232,-0.0527,0.3733,1.0732
481,2751,0.4861,0.0630,0.8670,1.0367
482,2753,0.0500,-0.0855,0.2907,0.9819
483,2755,0.4297,0.0814,0.7169,1.0139
484,2757,0.0753,-0.0466,0.2620,0.9114
485,2759,0.1337,0.0262,0.2354,1.0201
486,2763,1.0722,0.4166,1.3282,0.8484
487,2768,0.7905,0.2131,1.1742,0.9685
488,2770,-0.0816,-0.3343,0.5263,1.0462
489,2772,0.0041,-0.2372,0.5032,1.0284
490,2774,0.1365,-0.0462,0.3845,0.9629
491,2779,1.1345,0.4814,1.3255,0.9671
492,2781,0.0972,-0.0665,0.3480,1.0362
493,2783,0.3519,-0.0102,0.7447,1.0142
494,2791,1.4676,0.6857,1.5805,0.8312
495,2793,0.2178,-0.1139,0.6839,1.0177
496,2798,0.5538,0.1427,0.8404,0.9136
497,2800,0.0579,-0.1632,0.4604,0.9032
498,2804,0.6612,0.1086,1.1189,0.6786
499,2806,0.1979,-0.1186,0.6491,0.8041
500,2809,0.5536,0.0761,0.9713,0.8131
501,2812,0.3132,-0.0639,0.7717,0.8654
502,2816,0.6737,0.1658,1.0343,0.9249
503,2819,0.4229,0.0251,0.8134,0.8906
