UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
371,2879,0.3549,0.0713,0.5793,0.5963
372,2887,0.1468,-0.1499,0.6057,0.6183
373,2897,0.4748,0.1102,0.7402,0.5505
374,2907,0.5247,0.1783,0.7042,0.5757
375,2916,0.0952,-0.1545,0.5108,0.5615
376,2924,0.2346,-0.0134,0.5081,0.6044
377,2933,0.3396,-0.0091,0.7089,0.5667
378,2944,0.4729,0.1668,0.6239,0.5924
379,2953,0.2078,-0.0196,0.4668,0.5987
380,2965,0.2854,-0.0865,0.7558,0.5970
381,2976,0.3695,0.0317,0.6874,0.5859
382,2987,0.3415,0.0701,0.5541,0.5653
383,2996,0.3919,0.1090,0.5772,0.5650
384,3004,0.1461,-0.1727,0.6482,0.5274
385,3013,0.2594,-0.0996,0.7294,0.5713
386,3018,-0.1037,-0.3497,0.5048,0.6433
387,3027,0.6455,0.3048,0.6927,0.5582
388,3035,0.4929,0.1565,0.6828,0.5012
389,3044,0.3204,0.0158,0.6198,0.5374
390,3051,0.0015,-0.4021,0.8191,0.5939
391,3056,-0.0330,-0.2133,0.3733,0.6293
392,3064,0.4006,0.1368,0.5375,0.4973
393,3073,0.3873,0.0798,0.6265,0.5749
394,3081,0.2623,-0.0559,0.6475,0.5529
395,3088,0.2656,-0.0925,0.7271,0.5487
396,3096,0.4867,0.1335,0.7168,0.5194
397,3103,0.3483,0.0200,0.6677,0.5584
398,3112,0.3362,0.0586,0.5661,0.5493
399,3120,0.1615,-0.0830,0.5003,0.5698
400,3128,0.1741,-0.0321,0.4243,0.5923
401,3140,0.6845,0.2750,0.8296,0.5302
402,3148,0.3105,0.0563,0.5192,0.5442
403,3155,0.0451,-0.2223,0.5451,0.5143
404,3163,0.2751,-0.0467,0.6549,0.5581
405,3172,0.5700,0.2553,0.6420,0.6262
406,3179,0.2875,-0.0355,0.6572,0.5499
407,3187,-0.0688,-0.4153,0.7037,0.5326
408,3196,0.3635,0.1031,0.5320,0.5644
409,3207,0.5343,0.2497,0.5811,0.6014
410,3218,0.2782,-0.0826,0.7325,0.5548
411,3226,0.1891,-0.1060,0.5992,0.4480
412,3234,0.2091,-0.0334,0.4950,0.4922
413,3244,0.3180,0.0281,0.5906,0.5347
414,3251,0.1062,-0.1454,0.5129,0.4835
415,3260,0.6123,0.2838,0.6676,0.5297
416,3270,0.4478,0.1558,0.5945,0.5275
417,3279,0.1498,-0.0739,0.4584,0.5434
418,3290,0.3248,0.0289,0.6021,0.5139
419,3299,0.1839,-0.0951,0.5692,0.5586
420,3309,0.3606,0.0840,0.5633,0.5021
421,3316,0.1198,-0.2499,0.7506,0.5633
422,3326,0.4263,0.1146,0.6348,0.5613
423,3333,0.1623,-0.1899,0.7145,0.5018
424,3343,0.5753,0.2403,0.6808,0.5417
425,3355,0.3997,0.0982,0.6157,0.6341
426,3365,0.2946,0.0125,0.5754,0.5587
427,3376,0.2673,-0.0300,0.6036,0.4526
428,3385,0.1761,-0.0482,0.4586,0.4983
429,3396,0.4634,0.1605,0.6161,0.5242
430,3407,0.1998,-0.1072,0.6242,0.5096
431,3417,0.3149,-0.0781,0.7959,0.4950
432,3426,0.3026,0.0203,0.5758,0.5592
433,3437,0.3423,0.1044,0.4861,0.5188
434,3444,0.0491,-0.2074,0.5236,0.5310
435,3454,0.4397,0.0748,0.7409,0.5586
436,3464,0.3274,0.0367,0.5917,0.5185
437,3472,0.2652,-0.0173,0.5776,0.6266
438,3479,0.1857,-0.1547,0.6908,0.5029
439,3487,0.3174,0.0114,0.6214,0.4645
440,3495,0.3467,0.0536,0.5979,0.5843
441,3503,0.3622,0.0947,0.5461,0.5522
442,3513,0.2426,0.0657,0.3656,0.5819
443,3521,0.1342,-0.2519,0.7833,0.5639
444,3529,0.3764,0.0320,0.6993,0.5360
445,3538,0.3834,0.1090,0.5599,0.5591
446,3546,0.1475,-0.1847,0.6750,0.5304
447,3557,0.3733,0.0734,0.6119,0.6117
448,3566,0.2322,-0.0110,0.4979,0.5776
449,3576,0.3162,0.0482,0.5472,0.5519
450,3586,0.2678,0.0356,0.4747,0.5108
451,3594,0.2682,-0.0206,0.5884,0.5410
452,3602,0.1947,-0.0556,0.5115,0.5439
453,3612,0.2826,-0.0229,0.6214,0.5103
454,3621,0.2029,-0.0493,0.5155,0.5551
455,3630,0.2509,-0.1223,0.7564,0.4931
456,3641,0.5024,0.2072,0.6023,0.5912
457,3652,0.2251,-0.0030,0.4671,0.5389
458,3659,0.1017,-0.2512,0.7165,0.5285
