UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
335,1049,0.0130,0.0094,0.0286,1.0683
336,1051,-0.0198,-0.0197,0.0210,1.0645
337,1053,0.2769,0.0971,0.3789,0.9549
338,1056,0.1977,0.0200,0.3749,0.9766
339,1058,-0.1064,-0.1579,0.1232,1.0080
340,1060,-0.0291,-0.0494,0.0616,1.0510
341,1062,0.0918,0.0840,0.0354,0.9983
342,1064,-0.0158,-0.0475,0.0841,1.0384
343,1066,0.0082,-0.0064,0.0495,1.0147
344,1068,-0.0153,-0.0126,0.0160,1.0731
345,1070,-0.0084,-0.0055,0.0158,1.0726
346,1072,0.0803,0.0723,0.0368,1.0371
347,1074,-0.0277,-0.0270,0.0176,0.9531
348,1077,0.3304,0.1335,0.4129,0.9602
349,1080,0.1900,0.0454,0.3084,0.9522
350,1082,-0.0836,-0.1479,0.1496,1.0475
351,1084,-0.0183,-0.0463,0.0776,1.0699
352,1086,0.0133,0.0127,0.0228,1.0784
353,1088,0.0339,0.0289,0.0305,1.0277
354,1090,-0.0474,-0.0545,0.0362,1.0993
355,1092,0.0192,0.0047,0.0502,1.0600
356,1094,0.0298,0.0173,0.0451,1.0016
357,1096,-0.0432,-0.0394,0.0142,1.0851
358,1098,0.1243,0.0579,0.1534,1.0275
359,1100,0.0960,-0.0060,0.2241,1.0011
360,1102,0.0106,-0.0201,0.0827,1.0649
361,1105,0.2639,0.1004,0.3454,0.9112
362,1107,-0.0563,-0.0947,0.0964,0.9803
363,1109,-0.0103,-0.0129,0.0264,1.0705
364,1111,0.0265,0.0283,0.0178,1.0694
365,1113,-0.0316,-0.0363,0.0296,1.0107
366,1116,0.2999,0.0155,0.5896,1.0410
367,1118,0.1104,0.0450,0.1524,1.0773
368,1120,0.0628,-0.0223,0.1912,1.0579
369,1122,0.0155,-0.0903,0.2325,1.0481
370,1124,0.4394,0.2825,0.3329,0.9609
371,1126,-0.0281,-0.1096,0.1842,1.0552
372,1128,0.1463,0.0653,0.1823,1.0235
373,1130,0.1756,0.0438,0.2844,1.0464
374,1132,-0.0161,-0.0850,0.1590,1.0650
375,1134,0.3047,0.1139,0.4028,1.0559
376,1136,0.0032,-0.0226,0.0727,1.0503
377,1139,0.1083,-0.0053,0.2462,0.9495
378,1141,-0.0574,-0.0555,0.0181,1.0906
379,1143,0.0771,0.0682,0.0384,1.0289
380,1146,0.1838,0.0210,0.3446,0.9394
381,1148,-0.0656,-0.1036,0.0975,1.0772
382,1150,0.0326,0.0303,0.0253,1.0361
383,1152,0.0318,0.0307,0.0227,1.0240
384,1155,0.1915,0.0789,0.2461,1.0370
385,1158,0.1325,-0.0046,0.2951,1.0437
386,1160,0.0046,-0.1068,0.2420,0.9623
387,1162,0.0407,0.0281,0.0442,0.9448
388,1164,-0.0020,-0.0063,0.0283,0.9852
389,1167,0.8560,0.1906,1.3517,1.0473
390,1169,0.0201,-0.0373,0.1361,1.0702
391,1172,0.1985,0.0416,0.3337,0.9912
392,1174,-0.0586,-0.0742,0.0512,1.0067
393,1176,0.0201,0.0183,0.0244,1.0438
394,1180,0.3588,0.0647,0.6089,1.0417
395,1182,0.1310,-0.0366,0.3547,0.9758
396,1184,-0.0817,-0.1015,0.0601,1.0307
397,1186,0.3513,0.1794,0.3640,1.0097
398,1188,-0.0026,-0.0442,0.1046,1.0662
399,1190,0.0300,0.0173,0.0469,1.0768
400,1192,0.0146,0.0021,0.0463,1.0680
401,1194,-0.0617,-0.0653,0.0288,1.0809
402,1196,0.0807,0.0627,0.0572,1.0550
403,1198,0.2306,-0.0400,0.5604,0.9656
404,1200,0.0132,-0.0311,0.1087,1.0092
405,1202,0.0498,0.0294,0.0615,1.0379
406,1204,0.0863,0.0238,0.1463,1.0635
407,1206,0.0031,-0.0043,0.0363,1.0792
408,1208,-0.0313,-0.0286,0.0158,1.0625
409,1210,0.0275,0.0159,0.0449,1.0846
410,1213,0.4224,0.1870,0.4917,1.0483
411,1215,-0.0525,-0.0984,0.1108,0.9530
412,1217,0.0847,0.0577,0.0742,1.0119
413,1219,-0.0540,-0.0753,0.0645,1.0911
414,1221,0.0224,0.0191,0.0268,1.0153
415,1223,0.0101,0.0002,0.0414,1.0790
416,1226,0.3718,0.1730,0.4179,1.0093
417,1228,-0.0773,-0.1468,0.1602,1.0523
418,1231,0.2931,0.0875,0.4308,0.9880
419,1233,-0.0277,-0.0830,0.1307,1.0018
420,1235,-0.0192,-0.0297,0.0414,1.0249
421,1237,0.0052,0.0023,0.0274,1.0799
422,1239,0.0550,0.0356,0.0605,1.0865
423,1241,0.0415,0.0244,0.0558,1.0791
424,1243,-0.0233,-0.0270,0.0281,1.0412
425,1245,-0.0144,-0.0122,0.0168,1.0605
426,1248,0.4163,0.1687,0.5165,1.0733
427,1250,-0.0478,-0.0534,0.0328,1.0875
428,1252,-0.0219,-0.0352,0.0483,1.0848
429,1254,0.0359,0.0349,0.0236,1.0786
430,1256,0.0049,-0.0058,0.0421,1.0379
431,1258,-0.0197,-0.0191,0.0203,1.0791
432,1260,0.0097,0.0089,0.0224,1.0453
433,1263,0.5960,0.1967,0.8166,0.8981
434,1265,-0.0476,-0.0696,0.0650,1.0563
435,1267,-0.0103,-0.0190,0.0382,1.0366
436,1269,0.2207,0.1226,0.2161,1.0010
437,1272,0.4213,0.1476,0.5673,0.9889
