Episode,Reward,Length,SmoothedLengthEMA
213,-39.5253,182,225.8641
214,-43.1709,184,223.7709
215,-129.6778,210,223.0823
216,-21.0841,80,215.9282
217,-37.2980,181,214.1818
218,-21.9023,158,211.3727
219,-34.1209,226,212.1041
220,-39.4035,201,211.5489
221,-6.6906,236,212.7714
222,2.7406,142,209.2329
223,32.8025,161,206.8212
224,-73.0047,118,202.3802
225,-66.3416,184,201.4612
226,-33.1310,125,197.6381
227,12.0833,208,198.1562
228,-17.0993,170,196.7484
229,6.1487,108,192.3110
230,-16.1695,153,190.3454
231,71.2957,1000,230.8281
232,-35.2221,190,228.7867
233,-92.5860,220,228.3474
234,-5.3220,250,229.4300
235,-92.6764,172,226.5585
236,-2.5738,204,225.4306
237,-31.1407,138,221.0591
238,-48.1091,168,218.4061
239,-11.5996,184,216.6858
240,-311.4273,149,213.3015
241,-75.7118,222,213.7364
242,-29.6633,237,214.8996
243,-122.1596,239,216.1046
244,-15.1366,140,212.2994
245,16.7188,1000,251.6844
246,-207.5641,406,259.4002
247,38.6158,1000,296.4302
248,-45.5518,147,288.9587
249,46.9657,1000,324.5108
250,-139.7181,404,328.4852
251,-12.6889,225,323.3110
252,50.6240,188,316.5454
253,-25.7860,312,316.3181
254,-83.0874,295,315.2522
255,23.1986,1000,349.4896
256,-52.5532,427,353.3651
257,-22.1641,1000,385.6969
258,-103.4832,286,380.7120
259,-105.1975,226,372.9764
260,-23.7875,147,361.6776
261,-128.7484,236,355.3937
262,-6.2730,182,346.7240
263,65.3975,1000,379.3878
264,-195.6130,287,374.7685
265,-17.3592,228,367.4300
266,-81.6009,260,362.0585
267,-4.6355,238,355.8556
268,17.1344,214,348.7628
269,-6.7084,147,338.6747
270,-180.5157,300,336.7409
271,-38.7156,330,336.4039
272,5.3424,245,331.8337
273,16.2870,185,324.4920
274,-203.6339,574,336.9674
275,-32.2844,193,329.7690
276,-31.8769,189,322.7306
277,53.5604,1000,356.5941
278,-32.0688,145,346.0144
279,48.7128,1000,378.7136
280,95.4534,1000,409.7780
281,-232.3686,467,412.6391
282,-18.8983,191,401.5571
283,-56.5337,327,397.8293
284,12.5377,1000,427.9378
285,-0.3305,208,416.9409
286,65.2701,1000,446.0939
287,35.9171,191,433.3392
288,-63.6089,188,421.0722
289,-41.7582,201,410.0686
290,75.3021,1000,439.5652
291,0.7148,180,426.5869
292,16.5030,1000,455.2576
293,-32.7240,1000,482.4947
294,106.6820,1000,508.3700
295,-35.5632,250,495.4515
296,-50.3492,243,482.8289
297,130.2163,1000,508.6874
298,143.4454,1000,533.2531
299,127.8931,1000,556.5904
300,6.1582,176,537.5609
301,27.3816,1000,560.6828
302,107.1572,1000,582.6487
303,95.2809,1000,603.5163
304,8.3342,176,582.1405
305,19.0197,176,561.8334
306,94.2305,1000,583.7418
307,118.7182,1000,604.5547
308,42.9736,156,582.1269
309,22.9278,208,563.4206
310,-33.5111,252,547.8496
311,-18.7966,162,528.5571
312,33.2988,1000,552.1292
313,122.8857,1000,574.5228
314,48.0701,223,556.9466
315,-154.1151,528,555.4993
316,74.4178,1000,577.7243
317,156.4325,1000,598.8381
318,141.3075,1000,618.8962
319,85.1861,1000,637.9514
320,18.5810,164,614.2538
321,109.7962,1000,633.5411
322,94.5418,1000,651.8641
323,15.2757,392,638.8709
324,22.2084,1000,656.9273
325,101.2531,1000,674.0810
326,64.0778,1000,690.3769
327,16.2376,324,672.0581
328,-230.2786,258,651.3552
329,88.6225,1000,668.7874
330,72.1893,1000,685.3480
331,67.6070,1000,701.0806
332,-424.0243,284,680.2266
333,45.0698,1000,696.2153
334,-607.3324,432,683.0045
335,104.8941,1000,698.8543
336,89.2820,1000,713.9116
337,-56.1048,236,690.0160
338,97.3379,1000,705.5152
339,59.0526,1000,720.2394
340,77.1178,1000,734.2275
341,78.0438,1000,747.5161
342,127.7587,1000,760.1403
343,130.0933,1000,772.1333
344,158.6490,1000,783.5266
345,73.6265,1000,794.3503
346,111.1682,1000,804.6328
347,75.2198,1000,814.4011
348,101.3776,1000,823.6811
349,145.3453,1000,832.4970
350,126.2239,1000,840.8722
351,90.6353,1000,848.8286
352,151.4156,1000,856.3871
353,113.7207,1000,863.5678
354,165.6380,1000,870.3894
355,93.6216,1000,876.8699
356,152.9770,1000,883.0264
357,107.3606,1000,888.8751
358,-23.7614,121,850.4813
359,135.8955,1000,857.9573
360,151.3819,1000,865.0594
361,-12.9249,279,835.7564
362,-20.1116,270,807.4686
363,0.9250,285,781.3452
364,-0.8342,244,754.4779
365,110.2100,1000,766.7540
366,134.9460,1000,778.4163
367,126.6624,1000,789.4955
368,179.3622,1000,800.0207
369,168.3813,1000,810.0197
370,144.1173,1000,819.5187
371,-25.6447,256,791.3428
372,162.2882,1000,801.7756
373,-30.5626,183,770.8369
374,-5.7153,193,741.9450
375,80.1521,256,717.6478
376,3.2356,231,693.3154
377,66.0406,1000,708.6496
378,4.6614,226,684.5171
379,27.8378,205,660.5413
380,9.7382,211,638.0642
381,-14.0524,219,617.1110
382,-27.3245,248,598.6554
383,151.6026,1000,618.7227
384,125.5247,1000,637.7865
385,-11.4648,176,614.6972
386,111.2289,1000,633.9624
387,14.0116,229,613.7142
388,120.3272,1000,633.0285
389,100.1805,1000,651.3771
390,-25.6111,249,631.2582
391,135.1493,1000,649.6953
392,18.7417,219,628.1606
393,139.5599,1000,646.7525
394,178.3085,1000,664.4149
395,68.1559,1000,681.1942
396,53.3214,217,657.9845
397,57.1701,1000,675.0852
398,95.8548,1000,691.3310
399,110.9551,1000,706.7644
400,-240.2388,501,696.4762
401,-172.8972,346,678.9524
402,65.6471,1000,695.0048
403,-91.0053,333,676.9045
404,127.0101,1000,693.0593
405,-86.0599,242,670.5063
406,130.4292,1000,686.9810
407,128.1692,1000,702.6320
408,1.3828,204,677.7004
409,153.8247,1000,693.8154
410,2.7692,215,669.8746
411,-244.8402,304,651.5809
412,-142.2906,350,636.5018
413,114.3910,1000,654.6767
414,128.1477,1000,671.9429
415,156.0536,1000,688.3457
416,173.2992,1000,703.9285
417,113.2883,1000,718.7320
418,118.6550,1000,732.7954
419,104.2372,1000,746.1557
420,60.8304,1000,758.8479
421,60.6663,1000,770.9055
422,-349.7683,227,743.7102
423,124.5126,1000,756.5247
424,-254.6098,286,732.9985
425,123.1042,1000,746.3485
426,150.3030,1000,759.0311
427,117.8992,1000,771.0796
428,43.3210,1000,782.5256
429,23.1282,1000,793.3993
430,171.9746,1000,803.7293
431,67.8812,162,771.6429
432,131.1807,1000,783.0607
433,55.5996,1000,793.9077
434,158.2909,1000,804.2123
435,103.6795,1000,814.0017
436,27.7405,218,784.2016
437,92.9148,1000,794.9915
438,104.3980,1000,805.2419
439,124.4559,1000,814.9799
440,168.3842,1000,824.2309
441,166.6712,1000,833.0193
442,160.9535,1000,841.3684
443,178.8140,1000,849.2999
444,78.4548,230,818.3349
445,138.5732,1000,827.4182
446,31.4357,165,794.2973
447,55.6668,1000,804.5824
448,166.2002,1000,814.3533
449,49.9360,184,782.8356
450,146.7489,1000,793.6938
451,150.8730,1000,804.0092
452,149.6632,1000,813.8087
453,119.7355,1000,823.1183
454,184.1757,1000,831.9624
455,148.9643,1000,840.3642
456,49.8611,264,811.5460
457,128.7622,1000,820.9687
458,22.5909,165,788.1703
459,142.8970,1000,798.7618
460,145.1543,1000,808.8237
461,27.1326,108,773.7825
462,128.3839,1000,785.0934
463,42.1963,162,753.9387
464,49.8246,130,722.7418
465,54.8169,195,696.3547
466,167.6004,1000,711.5369
467,19.6958,155,683.7101
468,32.5456,134,656.2246
469,12.9587,118,629.3134
470,160.4811,1000,647.8477
471,110.3514,1000,665.4553
472,37.6551,228,643.5825
473,39.6260,253,624.0534
474,13.9990,96,597.6507
475,28.0588,192,577.3682
476,15.5474,190,557.9998
477,126.8808,1000,580.0998
478,44.8533,241,563.1448
479,7.4972,186,544.2876
480,170.9657,1000,567.0732
481,124.9901,1000,588.7195
482,0.7881,254,571.9836
483,40.8301,257,556.2344
484,191.7253,1000,578.4227
485,138.8498,1000,599.5015
486,102.1732,1000,619.5265
487,43.6056,224,599.7501
488,162.6163,1000,619.7626
489,179.0144,1000,638.7745
490,138.7901,1000,656.8358
491,158.5758,1000,673.9940
492,131.6898,1000,690.2943
493,115.8441,1000,705.7796
494,161.8679,1000,720.4906
495,151.5996,1000,734.4661
496,113.4202,1000,747.7428
497,116.4414,1000,760.3556
498,174.7707,1000,772.3378
499,181.9526,1000,783.7209
500,120.1612,1000,794.5349
501,161.2793,1000,804.8082
502,175.5867,1000,814.5677
503,175.6629,1000,823.8394
504,141.0689,1000,832.6474
505,133.1812,1000,841.0150
506,179.2666,1000,848.9643
507,-18.1378,1000,856.5161
508,58.2176,115,819.4403
509,147.5891,1000,828.4682
510,140.0135,1000,837.0448
511,171.6602,1000,845.1926
512,-20.8181,194,812.6330
513,176.9255,1000,822.0013
514,182.6301,1000,830.9012
515,-264.6119,267,802.7062
516,165.2596,1000,812.5709
517,153.9749,1000,821.9423
518,138.8346,1000,830.8452
519,60.5549,1000,839.3030
520,171.1233,1000,847.3378
521,170.3856,1000,854.9709
522,162.9937,1000,862.2224
523,149.8219,1000,869.1113
524,128.7261,1000,875.6557
525,201.4456,678,865.7729
526,163.9684,1000,872.4843
527,173.0863,1000,878.8600
528,167.5988,1000,884.9170
529,184.9393,1000,890.6712
530,153.7012,1000,896.1376
531,162.3587,1000,901.3308
532,156.2026,1000,906.2642
533,157.1862,1000,910.9510
534,125.3473,1000,915.4035
535,129.6574,1000,919.6333
536,175.4331,1000,923.6516
537,190.1961,1000,927.4690
538,139.1276,1000,931.0956
539,158.7556,1000,934.5408
540,191.3388,1000,937.8138
541,131.9740,1000,940.9231
542,139.7159,1000,943.8769
543,137.3495,1000,946.6831
544,176.4043,1000,949.3489
545,158.1188,1000,951.8815
546,180.9524,1000,954.2874
547,147.9806,1000,956.5730
548,163.6638,1000,958.7444
549,121.8794,1000,960.8072
550,176.3084,1000,962.7668
551,160.2556,1000,964.6285
552,160.6050,1000,966.3970
553,191.4812,1000,968.0772
554,196.5952,1000,969.6733
555,176.2396,1000,971.1897
556,158.3812,1000,972.6302
557,147.4382,1000,973.9987
558,124.5244,1000,975.2987
559,160.4991,1000,976.5338
560,128.2473,1000,977.7071
561,154.9173,1000,978.8218
562,158.1120,1000,979.8807
563,50.0391,207,941.2366
564,139.7443,1000,944.1748
565,153.9406,1000,946.9661
566,169.2265,1000,949.6178
567,152.8920,1000,952.1369
