UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
1,23,0.3493,-0.1388,1.0039,1.3853
2,45,0.4255,-0.0794,1.0376,1.3850
3,67,0.4327,-0.0532,0.9994,1.3846
4,90,0.4428,-0.0335,0.9804,1.3838
5,100,0.4758,-0.0305,1.0402,1.3834
6,120,0.4448,-0.0422,1.0017,1.3808
7,141,0.4298,-0.0447,0.9768,1.3804
8,159,0.4576,-0.0261,0.9948,1.3800
9,179,0.4659,-0.0184,0.9962,1.3779
10,201,0.4619,-0.0073,0.9659,1.3763
11,221,0.4777,0.0025,0.9780,1.3751
12,242,0.4781,0.0066,0.9706,1.3758
13,262,0.4522,-0.0047,0.9413,1.3729
14,284,0.4819,0.0095,0.9721,1.3738
15,304,0.4397,-0.0150,0.9369,1.3691
16,325,0.4624,0.0037,0.9448,1.3721
17,345,0.4753,0.0144,0.9492,1.3719
18,365,0.4347,-0.0065,0.9097,1.3679
19,386,0.4374,-0.0096,0.9212,1.3576
20,405,0.4544,-0.0046,0.9453,1.3649
21,425,0.4339,-0.0052,0.9053,1.3591
22,445,0.3921,-0.0408,0.8929,1.3546
23,465,0.4203,-0.0239,0.9154,1.3523
24,484,0.3882,-0.0689,0.9411,1.3481
25,501,0.3751,-0.0432,0.8637,1.3514
26,522,0.4263,0.0019,0.8758,1.3484
27,541,0.4566,0.0417,0.8569,1.3557
28,559,0.4674,0.0058,0.9502,1.3487
29,579,0.4580,0.0335,0.8760,1.3556
30,599,0.4078,-0.0164,0.8753,1.3435
31,617,0.4540,0.0207,0.8936,1.3460
32,636,0.3808,0.0110,0.7665,1.3491
33,656,0.3941,-0.0484,0.9119,1.3400
34,674,0.4505,0.0516,0.8247,1.3458
35,694,0.4062,0.0207,0.7980,1.3395
36,714,0.3296,-0.0071,0.7001,1.3367
37,733,0.3112,-0.0346,0.7181,1.3271
38,749,0.4421,0.0390,0.8326,1.3285
39,766,0.3945,-0.0480,0.9115,1.3247
40,783,0.3199,-0.0191,0.7044,1.3231
41,800,0.2838,-0.0213,0.6365,1.3157
42,816,0.4563,0.0748,0.7894,1.3188
43,835,0.3001,-0.0076,0.6417,1.3139
44,844,0.3223,-0.3447,1.3608,1.3321
45,855,0.4334,-0.3346,1.5622,1.3131
46,874,0.3752,0.0340,0.7082,1.2900
47,893,0.3852,0.0651,0.6661,1.2912
48,911,0.3961,0.0841,0.6497,1.2880
49,928,0.3315,-0.0372,0.7631,1.2836
50,945,0.3723,-0.0314,0.8326,1.2668
51,960,0.3447,0.0500,0.6150,1.2863
52,974,0.3350,0.0086,0.6785,1.2797
53,989,0.3083,-0.0021,0.6460,1.2595
54,1003,0.3317,-0.0156,0.7192,1.2370
55,1016,0.2854,0.0243,0.5465,1.2183
56,1027,0.4173,0.1185,0.6223,1.2248
57,1041,0.1735,-0.0370,0.4448,1.1860
58,1054,0.3292,-0.0090,0.7004,1.1985
59,1067,0.0933,-0.1029,0.4164,1.2009
60,1076,0.1922,-0.2282,0.8644,1.1799
61,1084,0.2537,-0.1229,0.7773,1.2112
62,1093,0.3058,-0.0248,0.6857,1.2197
63,1102,0.5809,0.1985,0.7890,1.2077
64,1112,0.3439,0.0495,0.6131,1.2147
65,1126,0.3954,0.1227,0.5696,1.2090
66,1136,0.3467,0.0170,0.6836,1.2107
67,1146,0.2034,-0.0469,0.5248,1.2076
68,1154,0.0980,-0.3308,0.8821,1.2271
69,1168,0.3206,0.0946,0.4762,1.2041
70,1178,0.1716,-0.1214,0.6105,1.2323
71,1185,0.3471,-0.0616,0.8419,1.2228
72,1196,0.5689,0.1107,0.9399,1.1707
73,1204,0.1944,-0.2744,0.9615,1.1928
74,1214,0.4692,0.2295,0.5034,1.1962
75,1225,0.4564,0.0568,0.8230,1.1855
76,1229,0.1187,-0.2818,0.8260,1.2474
77,1236,0.2602,-0.0729,0.6907,1.2252
78,1249,0.5196,0.2077,0.6474,1.1748
79,1258,0.2439,-0.0329,0.5777,1.2061
80,1268,0.2441,-0.0261,0.5648,1.2219
81,1281,0.2922,0.0606,0.4870,1.1958
82,1296,0.2626,0.0301,0.4884,1.1707
83,1307,0.3449,-0.0096,0.7332,1.2087
84,1320,0.2118,0.0239,0.3994,1.1731
85,1329,0.1911,-0.0809,0.5677,1.1877
86,1340,0.3757,0.1970,0.3810,1.1718
87,1346,-0.0092,-0.5002,1.0058,1.1884
88,1355,0.1707,-0.1222,0.6098,1.2012
89,1364,0.4321,0.1012,0.6851,1.1655
90,1373,0.3832,-0.0175,0.8251,1.1811
91,1386,0.1966,0.0487,0.3189,1.1588
92,1390,0.1826,-0.1777,0.7455,1.2415
93,1395,0.2225,-0.1279,0.7253,1.2222
94,1403,0.3516,0.0395,0.6481,1.1906
95,1409,0.1887,-0.1189,0.6392,1.1978
96,1417,0.4596,0.1903,0.5628,1.2096
97,1425,0.3904,0.1641,0.4763,1.1808
98,1430,0.1270,-0.1278,0.5337,1.2154
99,1434,0.1576,-0.1446,0.6290,1.2229
100,1440,0.2161,-0.0060,0.4688,1.2241
101,1445,0.3205,0.0429,0.5792,1.1970
102,1448,0.0139,-0.2652,0.5832,1.2565
103,1450,0.0931,-0.2065,0.6246,1.2719
104,1452,0.1067,-0.1160,0.4714,1.2981
105,1463,1.0416,0.4898,1.1275,1.1892
106,1479,1.1171,0.6889,0.8794,1.1486
107,1492,0.8457,0.3747,0.9652,1.1719
108,1503,0.4237,0.0646,0.7424,1.2132
109,1518,0.4760,0.2391,0.4966,1.1440
110,1533,0.3302,0.1152,0.4526,1.1265
111,1540,0.1660,-0.1990,0.7538,1.1856
112,1543,0.1449,-0.2238,0.7623,1.2497
113,1546,0.1132,-0.1657,0.5827,1.2417
